MACDStrategy_5_96,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2018-04-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-04-02 17:00:00,ETHUSD,LONG,100,ARCA,391.32,39.132000000000005
2018-04-03 04:00:00,ETHUSD,SHORT,100,ARCA,378.56,37.856
2018-04-09 07:00:00,ETHUSD,LONG,100,ARCA,400.33,40.033
2018-04-16 23:00:00,ETHUSD,SHORT,100,ARCA,504.0,50.400000000000006
2018-04-17 16:00:00,ETHUSD,LONG,100,ARCA,517.01,51.701
2018-04-18 04:00:00,ETHUSD,SHORT,100,ARCA,503.18,50.318000000000005
2018-04-18 16:00:00,ETHUSD,LONG,100,ARCA,513.98,51.398
2018-04-25 19:00:00,ETHUSD,SHORT,100,ARCA,628.98,62.898
2018-04-27 08:00:00,ETHUSD,LONG,100,ARCA,657.07,65.70700000000001
2018-04-28 06:00:00,ETHUSD,SHORT,100,ARCA,654.02,65.402
2018-04-28 11:00:00,ETHUSD,LONG,100,ARCA,667.15,66.715
2018-05-01 06:00:00,ETHUSD,SHORT,100,ARCA,665.01,66.501
2018-05-02 14:00:00,ETHUSD,LONG,100,ARCA,684.1,68.41000000000001
2018-05-07 09:00:00,ETHUSD,SHORT,100,ARCA,763.15,76.315
2018-05-10 10:00:00,ETHUSD,LONG,100,ARCA,757.81,75.78099999999999
2018-05-11 04:00:00,ETHUSD,SHORT,100,ARCA,737.81,73.78099999999999
2018-05-13 23:00:00,ETHUSD,LONG,100,ARCA,726.56,72.65599999999999
2018-05-14 15:00:00,ETHUSD,SHORT,100,ARCA,702.0,70.2
2018-05-14 16:00:00,ETHUSD,LONG,100,ARCA,708.7,70.87
2018-05-16 09:00:00,ETHUSD,SHORT,100,ARCA,691.42,69.142
2018-05-19 19:00:00,ETHUSD,LONG,100,ARCA,710.15,71.015
2018-05-22 02:00:00,ETHUSD,SHORT,100,ARCA,687.97,68.79700000000001
2018-05-27 00:00:00,ETHUSD,LONG,100,ARCA,601.29,60.129
2018-05-27 06:00:00,ETHUSD,SHORT,100,ARCA,583.08,58.30800000000001
2018-05-30 04:00:00,ETHUSD,LONG,100,ARCA,568.74,56.874
2018-05-31 01:00:00,ETHUSD,SHORT,100,ARCA,549.3,54.93
2018-05-31 08:00:00,ETHUSD,LONG,100,ARCA,560.52,56.052
2018-06-04 23:00:00,ETHUSD,SHORT,100,ARCA,586.69559657,58.66955965700001
2018-06-06 01:00:00,ETHUSD,LONG,100,ARCA,609.91,60.991
2018-06-07 02:00:00,ETHUSD,SHORT,100,ARCA,596.79,59.679
2018-06-07 07:00:00,ETHUSD,LONG,100,ARCA,606.67,60.667
2018-06-08 19:00:00,ETHUSD,SHORT,100,ARCA,596.73,59.673
2018-06-09 09:00:00,ETHUSD,LONG,100,ARCA,605.91,60.591
2018-06-09 20:00:00,ETHUSD,SHORT,100,ARCA,601.04,60.104
2018-06-15 03:00:00,ETHUSD,LONG,100,ARCA,520.02,52.002
2018-06-15 19:00:00,ETHUSD,SHORT,100,ARCA,495.85,49.58500000000001
2018-06-16 01:00:00,ETHUSD,LONG,100,ARCA,501.83,50.183
2018-06-16 05:00:00,ETHUSD,SHORT,100,ARCA,494.27,49.427
2018-06-16 15:00:00,ETHUSD,LONG,100,ARCA,497.49,49.749
2018-06-16 23:00:00,ETHUSD,SHORT,100,ARCA,486.17,48.617000000000004
2018-06-17 00:00:00,ETHUSD,LONG,100,ARCA,500.03,50.003
2018-06-18 08:00:00,ETHUSD,SHORT,100,ARCA,489.21,48.921
2018-06-19 01:00:00,ETHUSD,LONG,100,ARCA,517.93,51.793
2018-06-22 09:00:00,ETHUSD,SHORT,100,ARCA,513.24,51.324000000000005
2018-06-30 09:00:00,ETHUSD,LONG,100,ARCA,453.0,45.300000000000004
2018-07-04 10:00:00,ETHUSD,SHORT,100,ARCA,456.72,45.672000000000004
2018-07-04 15:00:00,ETHUSD,LONG,100,ARCA,461.39,46.139
2018-07-06 03:00:00,ETHUSD,SHORT,100,ARCA,462.02,46.202
