MACDStrategy_12_96,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2018-04-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-04-02 19:00:00,ETHUSD,LONG,100,ARCA,391.07,39.107
2018-04-17 03:00:00,ETHUSD,SHORT,100,ARCA,503.8,50.38
2018-04-17 18:00:00,ETHUSD,LONG,100,ARCA,515.14,51.514
2018-04-18 07:00:00,ETHUSD,SHORT,100,ARCA,503.13,50.313
2018-04-18 20:00:00,ETHUSD,LONG,100,ARCA,517.34,51.73400000000001
2018-04-25 21:00:00,ETHUSD,SHORT,100,ARCA,616.87,61.687000000000005
2018-04-27 14:00:00,ETHUSD,LONG,100,ARCA,657.78,65.778
2018-05-01 08:00:00,ETHUSD,SHORT,100,ARCA,633.0,63.300000000000004
2018-05-02 18:00:00,ETHUSD,LONG,100,ARCA,683.49,68.349
2018-05-07 09:00:00,ETHUSD,SHORT,100,ARCA,763.15,76.315
2018-05-10 12:00:00,ETHUSD,LONG,100,ARCA,764.28,76.428
2018-05-11 08:00:00,ETHUSD,SHORT,100,ARCA,726.41,72.641
2018-05-14 02:00:00,ETHUSD,LONG,100,ARCA,732.73,73.27300000000001
2018-05-16 11:00:00,ETHUSD,SHORT,100,ARCA,678.69,67.86900000000001
2018-05-19 20:00:00,ETHUSD,LONG,100,ARCA,710.47,71.04700000000001
2018-05-22 08:00:00,ETHUSD,SHORT,100,ARCA,694.16,69.416
2018-05-27 02:00:00,ETHUSD,LONG,100,ARCA,602.8,60.28
2018-05-27 09:00:00,ETHUSD,SHORT,100,ARCA,581.76,58.176
2018-05-30 07:00:00,ETHUSD,LONG,100,ARCA,566.98,56.69800000000001
2018-05-31 07:00:00,ETHUSD,SHORT,100,ARCA,557.01,55.701
2018-05-31 11:00:00,ETHUSD,LONG,100,ARCA,562.25,56.225
2018-06-05 04:00:00,ETHUSD,SHORT,100,ARCA,597.19,59.71900000000001
2018-06-06 05:00:00,ETHUSD,LONG,100,ARCA,604.11,60.411
2018-06-08 21:00:00,ETHUSD,SHORT,100,ARCA,597.6,59.760000000000005
2018-06-09 15:00:00,ETHUSD,LONG,100,ARCA,605.07,60.507000000000005
2018-06-09 22:00:00,ETHUSD,SHORT,100,ARCA,600.88,60.088
2018-06-15 08:00:00,ETHUSD,LONG,100,ARCA,515.67,51.567
2018-06-15 23:00:00,ETHUSD,SHORT,100,ARCA,504.5,50.45
2018-06-16 00:00:00,ETHUSD,LONG,100,ARCA,505.12,50.512
2018-06-16 01:00:00,ETHUSD,SHORT,100,ARCA,501.83,50.183
2018-06-16 18:00:00,ETHUSD,LONG,100,ARCA,497.22,49.72200000000001
2018-06-18 10:00:00,ETHUSD,SHORT,100,ARCA,494.39,49.439
2018-06-19 02:00:00,ETHUSD,LONG,100,ARCA,518.88,51.888000000000005
2018-06-22 10:00:00,ETHUSD,SHORT,100,ARCA,515.87,51.587
2018-06-30 13:00:00,ETHUSD,LONG,100,ARCA,452.08,45.208
2018-07-06 08:00:00,ETHUSD,SHORT,100,ARCA,466.96,46.696
2018-07-07 07:00:00,ETHUSD,LONG,100,ARCA,470.37,47.037000000000006
2018-07-08 04:00:00,ETHUSD,SHORT,100,ARCA,464.69,46.469
2018-07-08 07:00:00,ETHUSD,LONG,100,ARCA,486.72,48.672000000000004
2018-07-10 10:00:00,ETHUSD,SHORT,100,ARCA,458.08,45.808
2018-07-15 17:00:00,ETHUSD,LONG,100,ARCA,440.19,44.019000000000005
2018-07-19 23:00:00,ETHUSD,SHORT,100,ARCA,468.48,46.848000000000006
2018-07-23 02:00:00,ETHUSD,LONG,100,ARCA,463.97,46.397000000000006
2018-07-23 07:00:00,ETHUSD,SHORT,100,ARCA,457.99,45.79900000000001
2018-07-23 14:00:00,ETHUSD,LONG,100,ARCA,467.01,46.701
2018-07-24 02:00:00,ETHUSD,SHORT,100,ARCA,455.72,45.572
2018-07-24 19:00:00,ETHUSD,LONG,100,ARCA,475.48,47.548
2018-07-27 11:00:00,ETHUSD,SHORT,100,ARCA,463.01,46.301
2018-08-06 14:00:00,ETHUSD,LONG,100,ARCA,409.73,40.973000000000006
2018-08-06 17:00:00,ETHUSD,SHORT,100,ARCA,406.65,40.665
