BOLLStrategy_120_1.2,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
Start date,2017-07-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-10-28 00:00:00,BTCUSDT,LONG,100,Binance,5822.32,582.232
2017-10-28 03:00:00,BTCUSDT,CLOSE,100,Binance,5726.92,572.692
2017-10-29 07:00:00,BTCUSDT,LONG,100,Binance,5799.99,579.999
2017-11-06 23:00:00,BTCUSDT,CLOSE,100,Binance,6960.12,696.0120000000001
2017-11-08 13:00:00,BTCUSDT,LONG,100,Binance,7430.01,743.0010000000001
2017-11-08 20:00:00,BTCUSDT,CLOSE,100,Binance,6989.0,698.9000000000001
2017-11-15 02:00:00,BTCUSDT,LONG,100,Binance,6861.0,686.1
2017-12-19 10:00:00,BTCUSDT,CLOSE,100,Binance,16852.0,1685.2
2017-12-26 06:00:00,BTCUSDT,LONG,100,Binance,15180.0,1518.0
2017-12-30 02:00:00,BTCUSDT,CLOSE,100,Binance,13336.17,1333.6170000000002
2018-01-02 18:00:00,BTCUSDT,LONG,100,Binance,14580.0,1458.0
2018-01-08 09:00:00,BTCUSDT,CLOSE,100,Binance,14650.0,1465.0
2018-01-20 16:00:00,BTCUSDT,LONG,100,Binance,12889.0,1288.9
2018-01-22 13:00:00,BTCUSDT,CLOSE,100,Binance,10519.98,1051.998
2018-01-27 15:00:00,BTCUSDT,LONG,100,Binance,11464.95,1146.4950000000001
2018-01-30 13:00:00,BTCUSDT,CLOSE,100,Binance,10620.76,1062.076
2018-02-09 17:00:00,BTCUSDT,LONG,100,Binance,8625.0,862.5
2018-02-21 19:00:00,BTCUSDT,CLOSE,100,Binance,10385.5,1038.55
2018-02-26 21:00:00,BTCUSDT,LONG,100,Binance,10354.62,1035.4620000000002
2018-03-06 10:00:00,BTCUSDT,CLOSE,100,Binance,10934.43,1093.443
2018-03-19 13:00:00,BTCUSDT,LONG,100,Binance,8530.0,853.0
2018-03-25 02:00:00,BTCUSDT,CLOSE,100,Binance,8465.03,846.5030000000002
