RSIStrategy_5_80_40,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
2018-04-21 20:00:00,BTCUSDT,LONG,100,Binance,8765.0,876.5
2018-04-21 23:00:00,BTCUSDT,SHORT,100,Binance,8915.31,891.531
2018-04-22 04:00:00,BTCUSDT,LONG,100,Binance,8843.6,884.3600000000001
2018-04-22 08:00:00,BTCUSDT,SHORT,100,Binance,8940.03,894.0030000000002
2018-04-22 13:00:00,BTCUSDT,LONG,100,Binance,8877.0,887.7
2018-04-23 04:00:00,BTCUSDT,SHORT,100,Binance,8852.13,885.213
2018-04-23 17:00:00,BTCUSDT,LONG,100,Binance,8886.0,888.6
2018-04-24 00:00:00,BTCUSDT,SHORT,100,Binance,9169.97,916.997
2018-04-25 03:00:00,BTCUSDT,LONG,100,Binance,9347.99,934.799
2018-04-25 21:00:00,BTCUSDT,SHORT,100,Binance,9178.98,917.898
2018-04-25 23:00:00,BTCUSDT,LONG,100,Binance,8869.99,886.999
2018-04-26 20:00:00,BTCUSDT,SHORT,100,Binance,9123.99,912.399
2018-04-27 03:00:00,BTCUSDT,LONG,100,Binance,9143.01,914.301
2018-04-27 08:00:00,BTCUSDT,SHORT,100,Binance,9260.0,926.0
2018-04-27 14:00:00,BTCUSDT,LONG,100,Binance,9284.19,928.4190000000001
2018-04-28 09:00:00,BTCUSDT,SHORT,100,Binance,9273.0,927.3000000000001
2018-04-28 17:00:00,BTCUSDT,LONG,100,Binance,9290.5,929.0500000000001
2018-04-29 01:00:00,BTCUSDT,SHORT,100,Binance,9499.5,949.95
2018-04-29 07:00:00,BTCUSDT,LONG,100,Binance,9443.2,944.3200000000002
2018-04-30 00:00:00,BTCUSDT,SHORT,100,Binance,9420.0,942.0
2018-04-30 03:00:00,BTCUSDT,LONG,100,Binance,9269.85,926.9850000000001
2018-04-30 12:00:00,BTCUSDT,SHORT,100,Binance,9309.99,930.999
2018-04-30 20:00:00,BTCUSDT,LONG,100,Binance,9281.0,928.1
2018-05-01 10:00:00,BTCUSDT,SHORT,100,Binance,9039.0,903.9000000000001
2018-05-01 12:00:00,BTCUSDT,LONG,100,Binance,8896.63,889.663
2018-05-01 17:00:00,BTCUSDT,SHORT,100,Binance,8993.1,899.3100000000001
2018-05-02 02:00:00,BTCUSDT,LONG,100,Binance,9047.0,904.7
2018-05-02 06:00:00,BTCUSDT,SHORT,100,Binance,9164.0,916.4000000000001
2018-05-02 12:00:00,BTCUSDT,LONG,100,Binance,9085.01,908.5010000000001
2018-05-02 21:00:00,BTCUSDT,SHORT,100,Binance,9225.96,922.596
2018-05-03 09:00:00,BTCUSDT,LONG,100,Binance,9208.33,920.8330000000001
2018-05-03 13:00:00,BTCUSDT,SHORT,100,Binance,9471.05,947.105
2018-05-04 00:00:00,BTCUSDT,LONG,100,Binance,9599.0,959.9000000000001
2018-05-04 08:00:00,BTCUSDT,SHORT,100,Binance,9798.5,979.85
2018-05-04 13:00:00,BTCUSDT,LONG,100,Binance,9654.81,965.481
2018-05-04 20:00:00,BTCUSDT,SHORT,100,Binance,9710.46,971.0459999999999
2018-05-05 07:00:00,BTCUSDT,LONG,100,Binance,9811.8,981.18
2018-05-05 12:00:00,BTCUSDT,SHORT,100,Binance,9952.15,995.215
2018-05-05 17:00:00,BTCUSDT,LONG,100,Binance,9902.0,990.2
2018-05-06 01:00:00,BTCUSDT,SHORT,100,Binance,9955.0,995.5
2018-05-06 05:00:00,BTCUSDT,LONG,100,Binance,9751.15,975.115
2018-05-06 23:00:00,BTCUSDT,SHORT,100,Binance,9661.01,966.1010000000001
2018-05-07 00:00:00,BTCUSDT,LONG,100,Binance,9473.0,947.3000000000001
2018-05-07 18:00:00,BTCUSDT,SHORT,100,Binance,9376.7,937.6700000000001
2018-05-07 22:00:00,BTCUSDT,LONG,100,Binance,9309.86,930.9860000000001
2018-05-08 03:00:00,BTCUSDT,SHORT,100,Binance,9444.0,944.4000000000001
2018-05-08 05:00:00,BTCUSDT,LONG,100,Binance,9334.0,933.4000000000001
2018-05-09 12:00:00,BTCUSDT,SHORT,100,Binance,9277.05,927.7049999999999
2018-05-09 19:00:00,BTCUSDT,LONG,100,Binance,9289.25,928.9250000000001
2018-05-10 01:00:00,BTCUSDT,SHORT,100,Binance,9318.0,931.8000000000001
2018-05-10 06:00:00,BTCUSDT,LONG,100,Binance,9292.17,929.2170000000001
2018-05-11 05:00:00,BTCUSDT,SHORT,100,Binance,9007.19,900.719
2018-05-11 06:00:00,BTCUSDT,LONG,100,Binance,8809.62,880.9620000000001
2018-05-12 10:00:00,BTCUSDT,SHORT,100,Binance,8578.33,857.8330000000001
2018-05-12 15:00:00,BTCUSDT,LONG,100,Binance,8313.13,831.313
2018-05-13 09:00:00,BTCUSDT,SHORT,100,Binance,8576.0,857.6
2018-05-14 03:00:00,BTCUSDT,LONG,100,Binance,8390.0,839.0
2018-05-14 13:00:00,BTCUSDT,SHORT,100,Binance,8680.0,868.0
2018-05-14 21:00:00,BTCUSDT,LONG,100,Binance,8721.25,872.125
2018-05-15 07:00:00,BTCUSDT,SHORT,100,Binance,8745.9,874.59
2018-05-15 14:00:00,BTCUSDT,LONG,100,Binance,8500.0,850.0
2018-05-16 07:00:00,BTCUSDT,SHORT,100,Binance,8216.22,821.622
2018-05-16 15:00:00,BTCUSDT,LONG,100,Binance,8265.0,826.5
2018-05-16 18:00:00,BTCUSDT,SHORT,100,Binance,8266.5,826.6500000000001
2018-05-17 06:00:00,BTCUSDT,LONG,100,Binance,8339.89,833.989
2018-05-18 05:00:00,BTCUSDT,SHORT,100,Binance,8027.0,802.7
2018-05-18 13:00:00,BTCUSDT,LONG,100,Binance,8092.57,809.2570000000001
2018-05-18 19:00:00,BTCUSDT,SHORT,100,Binance,8231.1,823.1100000000001
2018-05-19 00:00:00,BTCUSDT,LONG,100,Binance,8200.62,820.0620000000001
2018-05-19 12:00:00,BTCUSDT,SHORT,100,Binance,8344.02,834.402
2018-05-19 16:00:00,BTCUSDT,LONG,100,Binance,8281.01,828.1010000000001
2018-05-20 08:00:00,BTCUSDT,SHORT,100,Binance,8289.01,828.9010000000001
2018-05-20 22:00:00,BTCUSDT,LONG,100,Binance,8484.29,848.4290000000001
2018-05-23 12:00:00,BTCUSDT,SHORT,100,Binance,7909.32,790.932
2018-05-23 15:00:00,BTCUSDT,LONG,100,Binance,7691.01,769.1010000000001
2018-05-24 04:00:00,BTCUSDT,SHORT,100,Binance,7720.27,772.027
2018-05-24 08:00:00,BTCUSDT,LONG,100,Binance,7397.07,739.707
2018-05-24 15:00:00,BTCUSDT,SHORT,100,Binance,7576.06,757.6060000000001
2018-05-24 20:00:00,BTCUSDT,LONG,100,Binance,7538.54,753.854
2018-05-25 02:00:00,BTCUSDT,SHORT,100,Binance,7628.36,762.836
2018-05-25 06:00:00,BTCUSDT,LONG,100,Binance,7482.92,748.292
2018-05-25 15:00:00,BTCUSDT,SHORT,100,Binance,7500.02,750.0020000000001
2018-05-25 17:00:00,BTCUSDT,LONG,100,Binance,7427.82,742.782
2018-05-26 09:00:00,BTCUSDT,SHORT,100,Binance,7540.01,754.0010000000001
2018-05-26 12:00:00,BTCUSDT,LONG,100,Binance,7520.42,752.042
2018-05-27 10:00:00,BTCUSDT,SHORT,100,Binance,7330.12,733.0120000000001
2018-05-27 19:00:00,BTCUSDT,LONG,100,Binance,7287.5,728.75
2018-05-27 23:00:00,BTCUSDT,SHORT,100,Binance,7338.99,733.899
2018-05-28 04:00:00,BTCUSDT,LONG,100,Binance,7312.28,731.2280000000001
2018-05-29 10:00:00,BTCUSDT,SHORT,100,Binance,7192.13,719.2130000000001
2018-05-29 22:00:00,BTCUSDT,LONG,100,Binance,7418.34,741.8340000000001
2018-05-30 11:00:00,BTCUSDT,SHORT,100,Binance,7518.51,751.8510000000001
2018-05-30 14:00:00,BTCUSDT,LONG,100,Binance,7374.45,737.445
2018-05-30 23:00:00,BTCUSDT,SHORT,100,Binance,7375.96,737.596
2018-05-31 11:00:00,BTCUSDT,LONG,100,Binance,7531.97,753.1970000000001
2018-05-31 17:00:00,BTCUSDT,SHORT,100,Binance,7590.0,759.0
2018-05-31 22:00:00,BTCUSDT,LONG,100,Binance,7449.27,744.9270000000001
2018-06-01 06:00:00,BTCUSDT,SHORT,100,Binance,7542.99,754.299
2018-06-01 11:00:00,BTCUSDT,LONG,100,Binance,7361.39,736.1390000000001
2018-06-01 16:00:00,BTCUSDT,SHORT,100,Binance,7447.99,744.799
2018-06-01 18:00:00,BTCUSDT,LONG,100,Binance,7404.99,740.499
2018-06-01 23:00:00,BTCUSDT,SHORT,100,Binance,7521.01,752.1010000000001
2018-06-02 03:00:00,BTCUSDT,LONG,100,Binance,7500.0,750.0
2018-06-02 05:00:00,BTCUSDT,SHORT,100,Binance,7531.98,753.198
2018-06-02 13:00:00,BTCUSDT,LONG,100,Binance,7635.99,763.599
2018-06-03 06:00:00,BTCUSDT,SHORT,100,Binance,7729.64,772.964
2018-06-03 13:00:00,BTCUSDT,LONG,100,Binance,7720.05,772.0050000000001
2018-06-03 15:00:00,BTCUSDT,SHORT,100,Binance,7730.01,773.0010000000001
2018-06-03 17:00:00,BTCUSDT,LONG,100,Binance,7695.13,769.513
2018-06-04 21:00:00,BTCUSDT,SHORT,100,Binance,7547.79,754.779
2018-06-05 01:00:00,BTCUSDT,LONG,100,Binance,7490.02,749.0020000000001
2018-06-05 15:00:00,BTCUSDT,SHORT,100,Binance,7577.09,757.7090000000001
2018-06-06 03:00:00,BTCUSDT,LONG,100,Binance,7595.0,759.5
2018-06-06 21:00:00,BTCUSDT,SHORT,100,Binance,7664.99,766.499
2018-06-07 08:00:00,BTCUSDT,LONG,100,Binance,7699.17,769.917
2018-06-08 15:00:00,BTCUSDT,SHORT,100,Binance,7627.51,762.7510000000001
2018-06-08 22:00:00,BTCUSDT,LONG,100,Binance,7638.66,763.866
2018-06-10 12:00:00,BTCUSDT,SHORT,100,Binance,7228.43,722.8430000000001
2018-06-10 16:00:00,BTCUSDT,LONG,100,Binance,7185.0,718.5
2018-06-11 12:00:00,BTCUSDT,SHORT,100,Binance,6756.9,675.69
2018-06-11 13:00:00,BTCUSDT,LONG,100,Binance,6736.4,673.64
2018-06-11 20:00:00,BTCUSDT,SHORT,100,Binance,6750.79,675.0790000000001
2018-06-12 04:00:00,BTCUSDT,LONG,100,Binance,6812.2,681.22
2018-06-12 08:00:00,BTCUSDT,SHORT,100,Binance,6846.73,684.673
2018-06-12 12:00:00,BTCUSDT,LONG,100,Binance,6715.0,671.5
2018-06-13 04:00:00,BTCUSDT,SHORT,100,Binance,6584.99,658.499
2018-06-13 09:00:00,BTCUSDT,LONG,100,Binance,6358.67,635.8670000000001
2018-06-14 02:00:00,BTCUSDT,SHORT,100,Binance,6473.97,647.397
2018-06-14 08:00:00,BTCUSDT,LONG,100,Binance,6485.01,648.5010000000001
2018-06-14 09:00:00,BTCUSDT,SHORT,100,Binance,6503.0,650.3000000000001
2018-06-14 13:00:00,BTCUSDT,LONG,100,Binance,6372.92,637.292
2018-06-14 18:00:00,BTCUSDT,SHORT,100,Binance,6649.87,664.9870000000001
2018-06-15 00:00:00,BTCUSDT,LONG,100,Binance,6613.42,661.3420000000001
2018-06-16 08:00:00,BTCUSDT,SHORT,100,Binance,6450.2,645.02
2018-06-16 11:00:00,BTCUSDT,LONG,100,Binance,6447.0,644.7
2018-06-16 20:00:00,BTCUSDT,SHORT,100,Binance,6515.35,651.5350000000001
2018-06-16 23:00:00,BTCUSDT,LONG,100,Binance,6483.98,648.398
2018-06-17 04:00:00,BTCUSDT,SHORT,100,Binance,6528.06,652.806
2018-06-17 06:00:00,BTCUSDT,LONG,100,Binance,6510.57,651.057
2018-06-18 08:00:00,BTCUSDT,SHORT,100,Binance,6463.01,646.301
2018-06-18 13:00:00,BTCUSDT,LONG,100,Binance,6436.91,643.691
2018-06-18 16:00:00,BTCUSDT,SHORT,100,Binance,6644.95,664.495
2018-06-18 22:00:00,BTCUSDT,LONG,100,Binance,6711.08,671.1080000000001
2018-06-19 11:00:00,BTCUSDT,SHORT,100,Binance,6726.11,672.611
2018-06-19 17:00:00,BTCUSDT,LONG,100,Binance,6717.0,671.7
2018-06-20 09:00:00,BTCUSDT,SHORT,100,Binance,6641.15,664.115
2018-06-20 12:00:00,BTCUSDT,LONG,100,Binance,6612.0,661.2
2018-06-20 14:00:00,BTCUSDT,SHORT,100,Binance,6756.04,675.604
2018-06-20 19:00:00,BTCUSDT,LONG,100,Binance,6748.93,674.893
2018-06-21 02:00:00,BTCUSDT,SHORT,100,Binance,6778.48,677.848
2018-06-21 07:00:00,BTCUSDT,LONG,100,Binance,6758.72,675.8720000000001
2018-06-23 11:00:00,BTCUSDT,SHORT,100,Binance,6126.0,612.6
2018-06-23 14:00:00,BTCUSDT,LONG,100,Binance,6095.96,609.596
2018-06-23 21:00:00,BTCUSDT,SHORT,100,Binance,6212.62,621.2620000000001
2018-06-24 01:00:00,BTCUSDT,LONG,100,Binance,6082.73,608.273
2018-06-24 12:00:00,BTCUSDT,SHORT,100,Binance,5894.29,589.429
2018-06-24 15:00:00,BTCUSDT,LONG,100,Binance,5767.02,576.7020000000001
2018-06-24 20:00:00,BTCUSDT,SHORT,100,Binance,6182.51,618.2510000000001
2018-06-24 21:00:00,BTCUSDT,LONG,100,Binance,6151.01,615.1010000000001
2018-06-25 11:00:00,BTCUSDT,SHORT,100,Binance,6231.98,623.198
2018-06-25 19:00:00,BTCUSDT,LONG,100,Binance,6255.7,625.57
2018-06-26 07:00:00,BTCUSDT,SHORT,100,Binance,6209.99,620.999
2018-06-26 13:00:00,BTCUSDT,LONG,100,Binance,6170.03,617.003
2018-06-27 08:00:00,BTCUSDT,SHORT,100,Binance,6076.87,607.687
2018-06-27 13:00:00,BTCUSDT,LONG,100,Binance,6050.71,605.071
2018-06-27 18:00:00,BTCUSDT,SHORT,100,Binance,6123.0,612.3000000000001
2018-06-27 21:00:00,BTCUSDT,LONG,100,Binance,6117.5,611.75
2018-06-29 22:00:00,BTCUSDT,SHORT,100,Binance,6243.38,624.3380000000001
2018-06-30 06:00:00,BTCUSDT,LONG,100,Binance,6385.2,638.52
2018-07-01 19:00:00,BTCUSDT,SHORT,100,Binance,6326.92,632.692
2018-07-02 01:00:00,BTCUSDT,LONG,100,Binance,6325.02,632.5020000000001
2018-07-02 13:00:00,BTCUSDT,SHORT,100,Binance,6597.21,659.721
2018-07-02 23:00:00,BTCUSDT,LONG,100,Binance,6615.29,661.529
2018-07-03 04:00:00,BTCUSDT,SHORT,100,Binance,6643.61,664.361
2018-07-03 08:00:00,BTCUSDT,LONG,100,Binance,6635.0,663.5
2018-07-04 05:00:00,BTCUSDT,SHORT,100,Binance,6524.01,652.4010000000001
2018-07-04 10:00:00,BTCUSDT,LONG,100,Binance,6518.0,651.8000000000001
2018-07-04 13:00:00,BTCUSDT,SHORT,100,Binance,6713.47,671.3470000000001
2018-07-04 18:00:00,BTCUSDT,LONG,100,Binance,6669.65,666.965
2018-07-04 21:00:00,BTCUSDT,SHORT,100,Binance,6690.99,669.099
2018-07-04 22:00:00,BTCUSDT,LONG,100,Binance,6590.06,659.0060000000001
2018-07-06 11:00:00,BTCUSDT,SHORT,100,Binance,6526.56,652.6560000000001
2018-07-06 22:00:00,BTCUSDT,LONG,100,Binance,6574.7,657.47
2018-07-07 23:00:00,BTCUSDT,SHORT,100,Binance,6756.98,675.698
2018-07-08 04:00:00,BTCUSDT,LONG,100,Binance,6715.0,671.5
2018-07-08 17:00:00,BTCUSDT,SHORT,100,Binance,6758.18,675.8180000000001
2018-07-08 23:00:00,BTCUSDT,LONG,100,Binance,6712.1,671.21
2018-07-09 14:00:00,BTCUSDT,SHORT,100,Binance,6730.09,673.009
2018-07-09 16:00:00,BTCUSDT,LONG,100,Binance,6706.95,670.695
2018-07-11 23:00:00,BTCUSDT,SHORT,100,Binance,6378.07,637.807
2018-07-12 01:00:00,BTCUSDT,LONG,100,Binance,6326.97,632.6970000000001
2018-07-13 03:00:00,BTCUSDT,SHORT,100,Binance,6258.95,625.895
2018-07-13 08:00:00,BTCUSDT,LONG,100,Binance,6239.72,623.9720000000001
2018-07-14 00:00:00,BTCUSDT,SHORT,100,Binance,6239.0,623.9000000000001
2018-07-14 05:00:00,BTCUSDT,LONG,100,Binance,6220.69,622.069
2018-07-14 14:00:00,BTCUSDT,SHORT,100,Binance,6237.96,623.796
2018-07-15 00:00:00,BTCUSDT,LONG,100,Binance,6244.08,624.408
2018-07-15 05:00:00,BTCUSDT,SHORT,100,Binance,6287.82,628.782
2018-07-15 21:00:00,BTCUSDT,LONG,100,Binance,6378.03,637.803
2018-07-16 06:00:00,BTCUSDT,SHORT,100,Binance,6372.32,637.232
2018-07-17 04:00:00,BTCUSDT,LONG,100,Binance,6707.96,670.796
2018-07-17 16:00:00,BTCUSDT,SHORT,100,Binance,6756.31,675.6310000000001
2018-07-18 08:00:00,BTCUSDT,LONG,100,Binance,7368.54,736.854
2018-07-18 13:00:00,BTCUSDT,SHORT,100,Binance,7457.01,745.701
2018-07-18 19:00:00,BTCUSDT,LONG,100,Binance,7396.99,739.6990000000001
2018-07-19 06:00:00,BTCUSDT,SHORT,100,Binance,7343.66,734.366
2018-07-19 16:00:00,BTCUSDT,LONG,100,Binance,7370.0,737.0
2018-07-20 11:00:00,BTCUSDT,SHORT,100,Binance,7504.65,750.465
2018-07-20 16:00:00,BTCUSDT,LONG,100,Binance,7473.51,747.3510000000001
2018-07-21 05:00:00,BTCUSDT,SHORT,100,Binance,7328.99,732.899
2018-07-21 10:00:00,BTCUSDT,LONG,100,Binance,7301.24,730.124
2018-07-21 15:00:00,BTCUSDT,SHORT,100,Binance,7391.63,739.163
2018-07-21 23:00:00,BTCUSDT,LONG,100,Binance,7398.78,739.878
2018-07-22 14:00:00,BTCUSDT,SHORT,100,Binance,7499.88,749.988
2018-07-22 21:00:00,BTCUSDT,LONG,100,Binance,7371.01,737.1010000000001
2018-07-23 02:00:00,BTCUSDT,SHORT,100,Binance,7645.02,764.5020000000001
2018-07-23 12:00:00,BTCUSDT,LONG,100,Binance,7710.13,771.013
2018-07-23 19:00:00,BTCUSDT,SHORT,100,Binance,7755.0,775.5
2018-07-23 20:00:00,BTCUSDT,LONG,100,Binance,7708.06,770.806
2018-07-24 04:00:00,BTCUSDT,SHORT,100,Binance,7865.34,786.5340000000001
2018-07-24 16:00:00,BTCUSDT,LONG,100,Binance,8188.97,818.897
2018-07-24 19:00:00,BTCUSDT,SHORT,100,Binance,8267.99,826.799
2018-07-25 06:00:00,BTCUSDT,LONG,100,Binance,8242.69,824.2690000000001
2018-07-25 11:00:00,BTCUSDT,SHORT,100,Binance,8242.69,824.2690000000001
2018-07-26 01:00:00,BTCUSDT,LONG,100,Binance,8218.53,821.8530000000001
2018-07-26 10:00:00,BTCUSDT,SHORT,100,Binance,8290.47,829.047
2018-07-26 13:00:00,BTCUSDT,LONG,100,Binance,8219.03,821.9030000000001
2018-07-27 08:00:00,BTCUSDT,SHORT,100,Binance,7974.99,797.499
2018-07-27 12:00:00,BTCUSDT,LONG,100,Binance,7841.57,784.157
2018-07-27 17:00:00,BTCUSDT,SHORT,100,Binance,8177.86,817.7860000000001
2018-07-27 23:00:00,BTCUSDT,LONG,100,Binance,8188.57,818.857
2018-07-29 01:00:00,BTCUSDT,SHORT,100,Binance,8266.21,826.621
2018-07-29 04:00:00,BTCUSDT,LONG,100,Binance,8200.0,820.0
2018-07-29 14:00:00,BTCUSDT,SHORT,100,Binance,8215.97,821.597
2018-07-29 20:00:00,BTCUSDT,LONG,100,Binance,8201.0,820.1
2018-07-30 22:00:00,BTCUSDT,SHORT,100,Binance,8166.5,816.6500000000001
2018-07-31 01:00:00,BTCUSDT,LONG,100,Binance,8126.29,812.629
2018-08-01 08:00:00,BTCUSDT,SHORT,100,Binance,7629.99,762.999
2018-08-01 18:00:00,BTCUSDT,LONG,100,Binance,7542.5,754.25
2018-08-02 01:00:00,BTCUSDT,SHORT,100,Binance,7673.01,767.301
2018-08-02 05:00:00,BTCUSDT,LONG,100,Binance,7656.96,765.696
2018-08-02 22:00:00,BTCUSDT,SHORT,100,Binance,7546.48,754.648
2018-08-03 00:00:00,BTCUSDT,LONG,100,Binance,7385.16,738.5160000000001
2018-08-03 14:00:00,BTCUSDT,SHORT,100,Binance,7470.22,747.022
2018-08-03 19:00:00,BTCUSDT,LONG,100,Binance,7375.85,737.585
2018-08-04 00:00:00,BTCUSDT,SHORT,100,Binance,7456.25,745.625
2018-08-04 06:00:00,BTCUSDT,LONG,100,Binance,7420.01,742.0010000000001
2018-08-05 19:00:00,BTCUSDT,SHORT,100,Binance,7017.18,701.7180000000001
2018-08-06 06:00:00,BTCUSDT,LONG,100,Binance,7076.94,707.694
2018-08-07 08:00:00,BTCUSDT,SHORT,100,Binance,7044.0,704.4000000000001
2018-08-07 19:00:00,BTCUSDT,LONG,100,Binance,7002.06,700.2060000000001
