KDJStrategy_45_30_70,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
2017-07-20 23:00:00,ETHUSD,SHORT,100,ARCA,227.29,22.729
2017-07-21 00:00:00,ETHUSD,LONG,100,ARCA,219.0,21.900000000000002
2017-07-21 01:00:00,ETHUSD,SHORT,100,ARCA,226.99,22.699
2017-07-21 02:00:00,ETHUSD,LONG,100,ARCA,227.69,22.769000000000002
2017-07-21 03:00:00,ETHUSD,SHORT,100,ARCA,226.58,22.658
2017-07-21 04:00:00,ETHUSD,LONG,100,ARCA,227.28,22.728
2017-07-21 05:00:00,ETHUSD,SHORT,100,ARCA,231.93,23.193
2017-07-21 17:00:00,ETHUSD,LONG,100,ARCA,219.04,21.904
2017-07-21 18:00:00,ETHUSD,SHORT,100,ARCA,219.95,21.995
2017-07-21 19:00:00,ETHUSD,LONG,100,ARCA,216.76,21.676000000000002
2017-07-21 20:00:00,ETHUSD,SHORT,100,ARCA,211.34,21.134
2017-07-21 21:00:00,ETHUSD,LONG,100,ARCA,212.87,21.287000000000003
2017-07-21 22:00:00,ETHUSD,SHORT,100,ARCA,219.65,21.965000000000003
2017-07-21 23:00:00,ETHUSD,LONG,100,ARCA,216.11,21.611000000000004
2017-07-22 00:00:00,ETHUSD,SHORT,100,ARCA,217.9,21.790000000000003
2017-07-22 01:00:00,ETHUSD,LONG,100,ARCA,223.65,22.365000000000002
2017-07-22 02:00:00,ETHUSD,SHORT,100,ARCA,223.08,22.308000000000003
2017-07-22 03:00:00,ETHUSD,LONG,100,ARCA,221.62,22.162000000000003
2017-07-22 04:00:00,ETHUSD,SHORT,100,ARCA,221.0,22.1
2017-07-22 05:00:00,ETHUSD,LONG,100,ARCA,224.35,22.435000000000002
2017-07-22 06:00:00,ETHUSD,SHORT,100,ARCA,222.5,22.25
2017-07-22 07:00:00,ETHUSD,LONG,100,ARCA,226.22,22.622
2017-07-22 08:00:00,ETHUSD,SHORT,100,ARCA,224.9,22.490000000000002
2017-07-22 09:00:00,ETHUSD,LONG,100,ARCA,226.49,22.649
2017-07-22 10:00:00,ETHUSD,SHORT,100,ARCA,230.23,23.023
2017-07-22 11:00:00,ETHUSD,LONG,100,ARCA,227.82,22.782
2017-07-22 12:00:00,ETHUSD,SHORT,100,ARCA,228.39,22.839
2017-07-22 13:00:00,ETHUSD,LONG,100,ARCA,224.75,22.475
2017-07-22 14:00:00,ETHUSD,SHORT,100,ARCA,226.09,22.609
2017-07-22 15:00:00,ETHUSD,LONG,100,ARCA,224.4,22.44
2017-07-22 16:00:00,ETHUSD,SHORT,100,ARCA,226.88,22.688000000000002
2017-07-22 17:00:00,ETHUSD,LONG,100,ARCA,226.51,22.651
2017-07-22 18:00:00,ETHUSD,SHORT,100,ARCA,225.57,22.557000000000002
2017-07-22 19:00:00,ETHUSD,LONG,100,ARCA,225.72,22.572000000000003
2017-07-22 20:00:00,ETHUSD,SHORT,100,ARCA,226.53,22.653000000000002
2017-07-22 21:00:00,ETHUSD,LONG,100,ARCA,234.64,23.464
2017-07-22 22:00:00,ETHUSD,SHORT,100,ARCA,234.49,23.449
2017-07-23 07:00:00,ETHUSD,LONG,100,ARCA,222.28,22.228
2017-07-23 08:00:00,ETHUSD,SHORT,100,ARCA,224.84,22.484
2017-07-23 09:00:00,ETHUSD,LONG,100,ARCA,224.87,22.487000000000002
2017-07-23 10:00:00,ETHUSD,SHORT,100,ARCA,222.74,22.274
2017-07-23 11:00:00,ETHUSD,LONG,100,ARCA,220.45,22.045
2017-07-23 12:00:00,ETHUSD,SHORT,100,ARCA,226.54,22.654
2017-07-23 13:00:00,ETHUSD,LONG,100,ARCA,227.6,22.76
2017-07-23 14:00:00,ETHUSD,SHORT,100,ARCA,229.0,22.900000000000002
2017-07-23 15:00:00,ETHUSD,LONG,100,ARCA,229.0,22.900000000000002
2017-07-23 16:00:00,ETHUSD,SHORT,100,ARCA,229.0,22.900000000000002
2017-07-23 23:00:00,ETHUSD,LONG,100,ARCA,228.15,22.815
2017-07-24 00:00:00,ETHUSD,SHORT,100,ARCA,229.74,22.974000000000004
2017-07-24 01:00:00,ETHUSD,LONG,100,ARCA,230.27,23.027
2017-07-24 02:00:00,ETHUSD,SHORT,100,ARCA,231.29,23.129
2017-07-24 03:00:00,ETHUSD,LONG,100,ARCA,228.49,22.849000000000004
2017-07-24 04:00:00,ETHUSD,SHORT,100,ARCA,225.0,22.5
2017-07-24 05:00:00,ETHUSD,LONG,100,ARCA,224.51,22.451
2017-07-24 06:00:00,ETHUSD,SHORT,100,ARCA,225.22,22.522000000000002
2017-07-24 07:00:00,ETHUSD,LONG,100,ARCA,225.6,22.560000000000002
2017-07-24 08:00:00,ETHUSD,SHORT,100,ARCA,226.0,22.6
2017-07-24 09:00:00,ETHUSD,LONG,100,ARCA,227.23,22.723
2017-07-24 10:00:00,ETHUSD,SHORT,100,ARCA,226.95,22.695
2017-07-24 11:00:00,ETHUSD,LONG,100,ARCA,227.14,22.714
2017-07-24 12:00:00,ETHUSD,SHORT,100,ARCA,226.69,22.669
2017-07-24 13:00:00,ETHUSD,LONG,100,ARCA,228.87,22.887
2017-07-24 14:00:00,ETHUSD,SHORT,100,ARCA,228.69,22.869
2017-07-24 15:00:00,ETHUSD,LONG,100,ARCA,227.45,22.745
2017-07-24 16:00:00,ETHUSD,SHORT,100,ARCA,227.5,22.75
2017-07-24 17:00:00,ETHUSD,LONG,100,ARCA,225.15,22.515
2017-07-24 18:00:00,ETHUSD,SHORT,100,ARCA,225.19,22.519000000000002
2017-07-24 19:00:00,ETHUSD,LONG,100,ARCA,228.03,22.803
2017-07-24 20:00:00,ETHUSD,SHORT,100,ARCA,226.71,22.671000000000003
2017-07-24 21:00:00,ETHUSD,LONG,100,ARCA,225.75,22.575000000000003
2017-07-24 22:00:00,ETHUSD,SHORT,100,ARCA,226.81,22.681
2017-07-24 23:00:00,ETHUSD,LONG,100,ARCA,226.59,22.659000000000002
2017-07-25 00:00:00,ETHUSD,SHORT,100,ARCA,225.5,22.55
2017-07-25 01:00:00,ETHUSD,LONG,100,ARCA,225.2,22.52
2017-07-25 02:00:00,ETHUSD,SHORT,100,ARCA,225.53,22.553
2017-07-25 03:00:00,ETHUSD,LONG,100,ARCA,224.51,22.451
2017-07-25 04:00:00,ETHUSD,SHORT,100,ARCA,225.0,22.5
2017-07-25 05:00:00,ETHUSD,LONG,100,ARCA,224.53,22.453000000000003
2017-07-25 06:00:00,ETHUSD,SHORT,100,ARCA,218.4,21.840000000000003
2017-07-25 07:00:00,ETHUSD,LONG,100,ARCA,212.12,21.212000000000003
2017-07-27 01:00:00,ETHUSD,SHORT,100,ARCA,203.56,20.356
2017-07-27 02:00:00,ETHUSD,LONG,100,ARCA,200.59,20.059
2017-07-27 03:00:00,ETHUSD,SHORT,100,ARCA,201.86,20.186000000000003
2017-07-27 04:00:00,ETHUSD,LONG,100,ARCA,203.0,20.3
2017-07-27 05:00:00,ETHUSD,SHORT,100,ARCA,202.36,20.236000000000004
2017-07-27 06:00:00,ETHUSD,LONG,100,ARCA,201.5,20.150000000000002
2017-07-27 07:00:00,ETHUSD,SHORT,100,ARCA,200.51,20.051000000000002
2017-07-27 08:00:00,ETHUSD,LONG,100,ARCA,201.44,20.144000000000002
2017-07-27 09:00:00,ETHUSD,SHORT,100,ARCA,203.99,20.399
2017-07-27 10:00:00,ETHUSD,LONG,100,ARCA,205.9,20.590000000000003
2017-07-27 11:00:00,ETHUSD,SHORT,100,ARCA,204.54,20.454
2017-07-27 12:00:00,ETHUSD,LONG,100,ARCA,203.56,20.356
2017-07-27 13:00:00,ETHUSD,SHORT,100,ARCA,204.41,20.441000000000003
2017-07-27 14:00:00,ETHUSD,LONG,100,ARCA,200.0,20.0
2017-07-27 15:00:00,ETHUSD,SHORT,100,ARCA,199.73,19.973
2017-07-27 16:00:00,ETHUSD,LONG,100,ARCA,200.62,20.062
2017-07-27 17:00:00,ETHUSD,SHORT,100,ARCA,201.03,20.103
2017-07-27 18:00:00,ETHUSD,LONG,100,ARCA,199.7,19.97
2017-07-27 19:00:00,ETHUSD,SHORT,100,ARCA,199.7,19.97
2017-07-27 20:00:00,ETHUSD,LONG,100,ARCA,198.92,19.892
2017-07-27 21:00:00,ETHUSD,SHORT,100,ARCA,204.0,20.400000000000002
2017-07-27 22:00:00,ETHUSD,LONG,100,ARCA,205.02,20.502000000000002
2017-07-27 23:00:00,ETHUSD,SHORT,100,ARCA,202.54,20.254
2017-07-28 04:00:00,ETHUSD,LONG,100,ARCA,201.36,20.136000000000003
2017-07-28 05:00:00,ETHUSD,SHORT,100,ARCA,202.69,20.269000000000002
2017-07-28 06:00:00,ETHUSD,LONG,100,ARCA,201.38,20.138
2017-07-28 07:00:00,ETHUSD,SHORT,100,ARCA,199.47,19.947000000000003
2017-07-28 08:00:00,ETHUSD,LONG,100,ARCA,199.41,19.941000000000003
2017-07-28 09:00:00,ETHUSD,SHORT,100,ARCA,199.11,19.911
2017-07-28 10:00:00,ETHUSD,LONG,100,ARCA,197.0,19.700000000000003
2017-07-28 11:00:00,ETHUSD,SHORT,100,ARCA,190.03,19.003
2017-07-28 12:00:00,ETHUSD,LONG,100,ARCA,191.09,19.109
2017-07-28 14:00:00,ETHUSD,SHORT,100,ARCA,196.68,19.668000000000003
2017-07-28 15:00:00,ETHUSD,LONG,100,ARCA,194.5,19.450000000000003
2017-07-28 16:00:00,ETHUSD,SHORT,100,ARCA,193.46,19.346000000000004
2017-07-28 17:00:00,ETHUSD,LONG,100,ARCA,193.6,19.36
2017-07-28 20:00:00,ETHUSD,SHORT,100,ARCA,194.58,19.458000000000002
2017-07-28 21:00:00,ETHUSD,LONG,100,ARCA,192.33,19.233000000000004
2017-07-29 19:00:00,ETHUSD,SHORT,100,ARCA,196.57,19.657
2017-07-29 20:00:00,ETHUSD,LONG,100,ARCA,197.84,19.784000000000002
2017-07-29 21:00:00,ETHUSD,SHORT,100,ARCA,199.34,19.934
2017-07-30 05:00:00,ETHUSD,LONG,100,ARCA,198.43,19.843000000000004
2017-07-30 06:00:00,ETHUSD,SHORT,100,ARCA,195.09,19.509
2017-07-30 07:00:00,ETHUSD,LONG,100,ARCA,195.73,19.573
2017-07-30 08:00:00,ETHUSD,SHORT,100,ARCA,195.5,19.55
2017-07-30 09:00:00,ETHUSD,LONG,100,ARCA,197.74,19.774
2017-07-30 10:00:00,ETHUSD,SHORT,100,ARCA,197.22,19.722
2017-07-30 11:00:00,ETHUSD,LONG,100,ARCA,200.89,20.089
2017-07-30 12:00:00,ETHUSD,SHORT,100,ARCA,198.87,19.887
2017-07-30 13:00:00,ETHUSD,LONG,100,ARCA,198.99,19.899
2017-07-30 14:00:00,ETHUSD,SHORT,100,ARCA,198.57,19.857
2017-07-30 15:00:00,ETHUSD,LONG,100,ARCA,197.49,19.749000000000002
2017-07-30 16:00:00,ETHUSD,SHORT,100,ARCA,197.19,19.719
2017-07-30 17:00:00,ETHUSD,LONG,100,ARCA,196.53,19.653000000000002
2017-07-30 18:00:00,ETHUSD,SHORT,100,ARCA,200.32,20.032
2017-07-30 19:00:00,ETHUSD,LONG,100,ARCA,198.02,19.802000000000003
2017-07-30 20:00:00,ETHUSD,SHORT,100,ARCA,196.94,19.694000000000003
2017-07-30 21:00:00,ETHUSD,LONG,100,ARCA,196.0,19.6
2017-07-30 22:00:00,ETHUSD,SHORT,100,ARCA,195.23,19.523
