KDJStrategy_30_30_80,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-07-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-17 17:00:00,ETHUSD,SHORT,100,ARCA,174.5,17.45
2017-07-18 23:00:00,ETHUSD,LONG,100,ARCA,226.56,22.656000000000002
2017-07-19 00:00:00,ETHUSD,SHORT,100,ARCA,222.39,22.239
2017-07-19 01:00:00,ETHUSD,LONG,100,ARCA,216.94,21.694000000000003
2017-07-19 02:00:00,ETHUSD,SHORT,100,ARCA,215.48,21.548000000000002
2017-07-19 03:00:00,ETHUSD,LONG,100,ARCA,224.82,22.482
2017-07-19 04:00:00,ETHUSD,SHORT,100,ARCA,225.52,22.552000000000003
2017-07-19 05:00:00,ETHUSD,LONG,100,ARCA,236.7,23.67
2017-07-19 06:00:00,ETHUSD,SHORT,100,ARCA,237.6,23.76
2017-07-19 07:00:00,ETHUSD,LONG,100,ARCA,240.0,24.0
2017-07-19 08:00:00,ETHUSD,SHORT,100,ARCA,232.85,23.285
2017-07-19 09:00:00,ETHUSD,LONG,100,ARCA,234.05,23.405
2017-07-19 10:00:00,ETHUSD,SHORT,100,ARCA,231.0,23.1
2017-07-19 11:00:00,ETHUSD,LONG,100,ARCA,228.05,22.805000000000003
2017-07-19 12:00:00,ETHUSD,SHORT,100,ARCA,224.0,22.400000000000002
2017-07-19 13:00:00,ETHUSD,LONG,100,ARCA,214.74,21.474000000000004
2017-07-19 14:00:00,ETHUSD,SHORT,100,ARCA,225.67,22.567
2017-07-19 15:00:00,ETHUSD,LONG,100,ARCA,224.65,22.465000000000003
2017-07-19 16:00:00,ETHUSD,SHORT,100,ARCA,221.39,22.139
2017-07-19 17:00:00,ETHUSD,LONG,100,ARCA,218.79,21.879
2017-07-19 18:00:00,ETHUSD,SHORT,100,ARCA,213.31,21.331000000000003
2017-07-19 19:00:00,ETHUSD,LONG,100,ARCA,194.27,19.427000000000003
2017-07-20 03:00:00,ETHUSD,SHORT,100,ARCA,211.55,21.155
2017-07-20 04:00:00,ETHUSD,LONG,100,ARCA,207.82,20.782
2017-07-20 05:00:00,ETHUSD,SHORT,100,ARCA,211.6,21.16
2017-07-20 06:00:00,ETHUSD,LONG,100,ARCA,204.2,20.42
2017-07-20 07:00:00,ETHUSD,SHORT,100,ARCA,204.23,20.423000000000002
2017-07-20 08:00:00,ETHUSD,LONG,100,ARCA,207.33,20.733000000000004
2017-07-20 09:00:00,ETHUSD,SHORT,100,ARCA,207.3,20.730000000000004
2017-07-20 10:00:00,ETHUSD,LONG,100,ARCA,210.98,21.098
2017-07-20 11:00:00,ETHUSD,SHORT,100,ARCA,224.51,22.451
2017-07-20 12:00:00,ETHUSD,LONG,100,ARCA,225.8,22.580000000000002
2017-07-20 13:00:00,ETHUSD,SHORT,100,ARCA,233.04,23.304000000000002
2017-07-20 14:00:00,ETHUSD,LONG,100,ARCA,227.31,22.731
2017-07-20 15:00:00,ETHUSD,SHORT,100,ARCA,227.49,22.749000000000002
2017-07-20 16:00:00,ETHUSD,LONG,100,ARCA,226.19,22.619
2017-07-20 17:00:00,ETHUSD,SHORT,100,ARCA,224.04,22.404
2017-07-20 18:00:00,ETHUSD,LONG,100,ARCA,226.0,22.6
2017-07-20 19:00:00,ETHUSD,SHORT,100,ARCA,226.13,22.613
2017-07-20 20:00:00,ETHUSD,LONG,100,ARCA,229.66,22.966
2017-07-20 21:00:00,ETHUSD,SHORT,100,ARCA,227.83,22.783
2017-07-20 22:00:00,ETHUSD,LONG,100,ARCA,221.61,22.161
2017-07-20 23:00:00,ETHUSD,SHORT,100,ARCA,227.29,22.729
2017-07-21 00:00:00,ETHUSD,LONG,100,ARCA,219.0,21.900000000000002
2017-07-21 01:00:00,ETHUSD,SHORT,100,ARCA,226.99,22.699
2017-07-21 02:00:00,ETHUSD,LONG,100,ARCA,227.69,22.769000000000002
2017-07-21 03:00:00,ETHUSD,SHORT,100,ARCA,226.58,22.658
2017-07-21 04:00:00,ETHUSD,LONG,100,ARCA,227.28,22.728
2017-07-21 05:00:00,ETHUSD,SHORT,100,ARCA,231.93,23.193
2017-07-21 11:00:00,ETHUSD,LONG,100,ARCA,226.61,22.661
2017-07-21 12:00:00,ETHUSD,SHORT,100,ARCA,226.52,22.652
2017-07-21 13:00:00,ETHUSD,LONG,100,ARCA,225.75,22.575000000000003
2017-07-21 14:00:00,ETHUSD,SHORT,100,ARCA,224.42,22.442
2017-07-21 15:00:00,ETHUSD,LONG,100,ARCA,222.88,22.288
2017-07-21 16:00:00,ETHUSD,SHORT,100,ARCA,220.42,22.042
2017-07-21 17:00:00,ETHUSD,LONG,100,ARCA,219.04,21.904
2017-07-21 18:00:00,ETHUSD,SHORT,100,ARCA,219.95,21.995
2017-07-21 19:00:00,ETHUSD,LONG,100,ARCA,216.76,21.676000000000002
2017-07-22 01:00:00,ETHUSD,SHORT,100,ARCA,223.65,22.365000000000002
2017-07-22 02:00:00,ETHUSD,LONG,100,ARCA,223.08,22.308000000000003
2017-07-22 03:00:00,ETHUSD,SHORT,100,ARCA,221.62,22.162000000000003
2017-07-22 04:00:00,ETHUSD,LONG,100,ARCA,221.0,22.1
2017-07-22 05:00:00,ETHUSD,SHORT,100,ARCA,224.35,22.435000000000002
2017-07-22 06:00:00,ETHUSD,LONG,100,ARCA,222.5,22.25
2017-07-22 07:00:00,ETHUSD,SHORT,100,ARCA,226.22,22.622
2017-07-22 08:00:00,ETHUSD,LONG,100,ARCA,224.9,22.490000000000002
2017-07-22 09:00:00,ETHUSD,SHORT,100,ARCA,226.49,22.649
2017-07-22 10:00:00,ETHUSD,LONG,100,ARCA,230.23,23.023
2017-07-22 11:00:00,ETHUSD,SHORT,100,ARCA,227.82,22.782
2017-07-22 12:00:00,ETHUSD,LONG,100,ARCA,228.39,22.839
2017-07-22 13:00:00,ETHUSD,SHORT,100,ARCA,224.75,22.475
2017-07-22 14:00:00,ETHUSD,LONG,100,ARCA,226.09,22.609
2017-07-22 15:00:00,ETHUSD,SHORT,100,ARCA,224.4,22.44
2017-07-22 16:00:00,ETHUSD,LONG,100,ARCA,226.88,22.688000000000002
2017-07-22 17:00:00,ETHUSD,SHORT,100,ARCA,226.51,22.651
2017-07-22 18:00:00,ETHUSD,LONG,100,ARCA,225.57,22.557000000000002
2017-07-22 19:00:00,ETHUSD,SHORT,100,ARCA,225.72,22.572000000000003
2017-07-22 20:00:00,ETHUSD,LONG,100,ARCA,226.53,22.653000000000002
2017-07-22 21:00:00,ETHUSD,SHORT,100,ARCA,234.64,23.464
2017-07-23 05:00:00,ETHUSD,LONG,100,ARCA,228.21,22.821
2017-07-23 06:00:00,ETHUSD,SHORT,100,ARCA,226.88,22.688000000000002
2017-07-23 07:00:00,ETHUSD,LONG,100,ARCA,222.28,22.228
2017-07-23 08:00:00,ETHUSD,SHORT,100,ARCA,224.84,22.484
2017-07-23 09:00:00,ETHUSD,LONG,100,ARCA,224.87,22.487000000000002
2017-07-23 13:00:00,ETHUSD,SHORT,100,ARCA,227.6,22.76
2017-07-23 14:00:00,ETHUSD,LONG,100,ARCA,229.0,22.900000000000002
2017-07-23 15:00:00,ETHUSD,SHORT,100,ARCA,229.0,22.900000000000002
2017-07-23 16:00:00,ETHUSD,LONG,100,ARCA,229.0,22.900000000000002
2017-07-23 17:00:00,ETHUSD,SHORT,100,ARCA,231.08,23.108000000000004
2017-07-23 18:00:00,ETHUSD,LONG,100,ARCA,230.73,23.073
2017-07-23 19:00:00,ETHUSD,SHORT,100,ARCA,232.58,23.258000000000003
2017-07-23 20:00:00,ETHUSD,LONG,100,ARCA,231.56,23.156000000000002
2017-07-23 21:00:00,ETHUSD,SHORT,100,ARCA,231.92,23.192
2017-07-23 22:00:00,ETHUSD,LONG,100,ARCA,226.71,22.671000000000003
2017-07-23 23:00:00,ETHUSD,SHORT,100,ARCA,228.15,22.815
2017-07-24 00:00:00,ETHUSD,LONG,100,ARCA,229.74,22.974000000000004
2017-07-24 01:00:00,ETHUSD,SHORT,100,ARCA,230.27,23.027
2017-07-24 02:00:00,ETHUSD,LONG,100,ARCA,231.29,23.129
2017-07-24 03:00:00,ETHUSD,SHORT,100,ARCA,228.49,22.849000000000004
2017-07-24 04:00:00,ETHUSD,LONG,100,ARCA,225.0,22.5
2017-07-24 05:00:00,ETHUSD,SHORT,100,ARCA,224.51,22.451
2017-07-24 06:00:00,ETHUSD,LONG,100,ARCA,225.22,22.522000000000002
2017-07-24 07:00:00,ETHUSD,SHORT,100,ARCA,225.6,22.560000000000002
2017-07-24 08:00:00,ETHUSD,LONG,100,ARCA,226.0,22.6
2017-07-24 09:00:00,ETHUSD,SHORT,100,ARCA,227.23,22.723
2017-07-24 10:00:00,ETHUSD,LONG,100,ARCA,226.95,22.695
2017-07-24 11:00:00,ETHUSD,SHORT,100,ARCA,227.14,22.714
2017-07-24 12:00:00,ETHUSD,LONG,100,ARCA,226.69,22.669
2017-07-24 13:00:00,ETHUSD,SHORT,100,ARCA,228.87,22.887
2017-07-24 14:00:00,ETHUSD,LONG,100,ARCA,228.69,22.869
2017-07-24 15:00:00,ETHUSD,SHORT,100,ARCA,227.45,22.745
2017-07-24 16:00:00,ETHUSD,LONG,100,ARCA,227.5,22.75
2017-07-24 17:00:00,ETHUSD,SHORT,100,ARCA,225.15,22.515
2017-07-24 18:00:00,ETHUSD,LONG,100,ARCA,225.19,22.519000000000002
2017-07-24 19:00:00,ETHUSD,SHORT,100,ARCA,228.03,22.803
2017-07-24 20:00:00,ETHUSD,LONG,100,ARCA,226.71,22.671000000000003
2017-07-24 21:00:00,ETHUSD,SHORT,100,ARCA,225.75,22.575000000000003
2017-07-24 22:00:00,ETHUSD,LONG,100,ARCA,226.81,22.681
2017-07-24 23:00:00,ETHUSD,SHORT,100,ARCA,226.59,22.659000000000002
2017-07-25 00:00:00,ETHUSD,LONG,100,ARCA,225.5,22.55
2017-07-26 12:00:00,ETHUSD,SHORT,100,ARCA,203.55,20.355000000000004
2017-07-26 13:00:00,ETHUSD,LONG,100,ARCA,199.67,19.967
2017-07-26 14:00:00,ETHUSD,SHORT,100,ARCA,199.96,19.996000000000002
2017-07-26 15:00:00,ETHUSD,LONG,100,ARCA,195.36,19.536
2017-07-26 18:00:00,ETHUSD,SHORT,100,ARCA,198.59,19.859
2017-07-26 19:00:00,ETHUSD,LONG,100,ARCA,197.64,19.764
2017-07-26 20:00:00,ETHUSD,SHORT,100,ARCA,200.6,20.060000000000002
2017-07-26 21:00:00,ETHUSD,LONG,100,ARCA,196.81,19.681
2017-07-26 22:00:00,ETHUSD,SHORT,100,ARCA,201.4,20.14
2017-07-26 23:00:00,ETHUSD,LONG,100,ARCA,203.33,20.333000000000002
2017-07-27 00:00:00,ETHUSD,SHORT,100,ARCA,203.29,20.329
2017-07-27 01:00:00,ETHUSD,LONG,100,ARCA,203.56,20.356
2017-07-27 02:00:00,ETHUSD,SHORT,100,ARCA,200.59,20.059
2017-07-27 03:00:00,ETHUSD,LONG,100,ARCA,201.86,20.186000000000003
2017-07-27 04:00:00,ETHUSD,SHORT,100,ARCA,203.0,20.3
2017-07-27 05:00:00,ETHUSD,LONG,100,ARCA,202.36,20.236000000000004
2017-07-27 06:00:00,ETHUSD,SHORT,100,ARCA,201.5,20.150000000000002
2017-07-27 07:00:00,ETHUSD,LONG,100,ARCA,200.51,20.051000000000002
