MACDStrategy_45_60,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
Start date,2017-05-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-10-29 19:00:00,BTCUSDT,LONG,100,Binance,6085.0,608.5
2017-10-29 21:00:00,BTCUSDT,SHORT,100,Binance,6132.59,613.259
2017-10-29 23:00:00,BTCUSDT,LONG,100,Binance,6169.98,616.998
2017-11-07 00:00:00,BTCUSDT,SHORT,100,Binance,7062.0,706.2
2017-11-08 20:00:00,BTCUSDT,LONG,100,Binance,6989.0,698.9000000000001
2017-11-10 07:00:00,BTCUSDT,SHORT,100,Binance,7149.18,714.9180000000001
2017-11-14 01:00:00,BTCUSDT,LONG,100,Binance,6600.03,660.003
2017-11-19 01:00:00,BTCUSDT,SHORT,100,Binance,7804.96,780.4960000000001
2017-11-19 22:00:00,BTCUSDT,LONG,100,Binance,7998.98,799.898
2017-11-22 21:00:00,BTCUSDT,SHORT,100,Binance,8176.15,817.615
2017-11-23 00:00:00,BTCUSDT,LONG,100,Binance,8208.0,820.8000000000001
2017-11-23 15:00:00,BTCUSDT,SHORT,100,Binance,8168.12,816.812
2017-11-25 12:00:00,BTCUSDT,LONG,100,Binance,8499.0,849.9000000000001
2017-12-01 03:00:00,BTCUSDT,SHORT,100,Binance,9698.23,969.823
2017-12-02 05:00:00,BTCUSDT,LONG,100,Binance,10885.8,1088.58
2017-12-05 16:00:00,BTCUSDT,SHORT,100,Binance,11608.0,1160.8
2017-12-05 18:00:00,BTCUSDT,LONG,100,Binance,11697.92,1169.7920000000001
2017-12-09 21:00:00,BTCUSDT,SHORT,100,Binance,14344.97,1434.497
2017-12-11 14:00:00,BTCUSDT,LONG,100,Binance,16201.0,1620.1000000000001
2017-12-13 16:00:00,BTCUSDT,SHORT,100,Binance,15682.26,1568.226
2017-12-15 06:00:00,BTCUSDT,LONG,100,Binance,17144.48,1714.448
2017-12-19 00:00:00,BTCUSDT,SHORT,100,Binance,18720.0,1872.0
2017-12-24 11:00:00,BTCUSDT,LONG,100,Binance,12345.89,1234.589
2017-12-25 02:00:00,BTCUSDT,SHORT,100,Binance,13003.0,1300.3000000000002
2017-12-26 07:00:00,BTCUSDT,LONG,100,Binance,15063.02,1506.3020000000001
2017-12-28 14:00:00,BTCUSDT,SHORT,100,Binance,14089.0,1408.9
2017-12-30 12:00:00,BTCUSDT,LONG,100,Binance,12482.78,1248.2780000000002
2017-12-30 20:00:00,BTCUSDT,SHORT,100,Binance,12776.03,1277.603
2018-01-01 12:00:00,BTCUSDT,LONG,100,Binance,13172.42,1317.2420000000002
2018-01-05 04:00:00,BTCUSDT,SHORT,100,Binance,14820.05,1482.005
2018-01-05 09:00:00,BTCUSDT,LONG,100,Binance,15880.39,1588.039
2018-01-07 23:00:00,BTCUSDT,SHORT,100,Binance,16150.03,1615.0030000000002
2018-01-13 09:00:00,BTCUSDT,LONG,100,Binance,14171.05,1417.105
2018-01-15 02:00:00,BTCUSDT,SHORT,100,Binance,13307.48,1330.748
2018-01-19 03:00:00,BTCUSDT,LONG,100,Binance,10830.52,1083.0520000000001
2018-01-22 07:00:00,BTCUSDT,SHORT,100,Binance,11745.0,1174.5
2018-01-24 20:00:00,BTCUSDT,LONG,100,Binance,11190.05,1119.0049999999999
2018-01-26 21:00:00,BTCUSDT,SHORT,100,Binance,10921.89,1092.189
2018-01-28 07:00:00,BTCUSDT,LONG,100,Binance,11969.01,1196.901
2018-01-30 03:00:00,BTCUSDT,SHORT,100,Binance,10995.06,1099.506
2018-02-04 06:00:00,BTCUSDT,LONG,100,Binance,9270.09,927.009
2018-02-05 09:00:00,BTCUSDT,SHORT,100,Binance,7857.18,785.7180000000001
2018-02-07 20:00:00,BTCUSDT,LONG,100,Binance,8126.84,812.6840000000001
2018-02-11 19:00:00,BTCUSDT,SHORT,100,Binance,8285.0,828.5
2018-02-12 23:00:00,BTCUSDT,LONG,100,Binance,8903.0,890.3000000000001
2018-02-19 17:00:00,BTCUSDT,SHORT,100,Binance,10940.0,1094.0
2018-02-20 04:00:00,BTCUSDT,LONG,100,Binance,11465.03,1146.5030000000002
2018-02-21 23:00:00,BTCUSDT,SHORT,100,Binance,10437.58,1043.758
2018-02-24 21:00:00,BTCUSDT,LONG,100,Binance,9494.79,949.4790000000002
