MACDStrategy_35_45,tickers,['ETHUSDT'],initial equity,500.0,frequency,1 min
Start date,2018-07-25 00:00:00+00:00,End date,2018-07-25 04:20:00+00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-07-25 00:35:00+00:00,ETHUSDT,LONG,1,ARCA,482.8,0.013
2018-07-25 00:50:00+00:00,ETHUSDT,SHORT,1,ARCA,480.29,0.013
2018-07-25 01:32:00+00:00,ETHUSDT,LONG,1,ARCA,480.45,0.013
2018-07-25 02:24:00+00:00,ETHUSDT,SHORT,1,ARCA,477.3,0.013
2018-07-25 02:59:00+00:00,ETHUSDT,LONG,1,ARCA,477.69,0.013
2018-07-25 03:06:00+00:00,ETHUSDT,SHORT,1,ARCA,476.7,0.013
2018-07-25 03:45:00+00:00,ETHUSDT,LONG,1,ARCA,479.83,0.013
