MACDStrategy_60_72,tickers,['ETHUSDT'],initial equity,500.0,frequency,1 min
Start date,2018-07-25 00:00:00+00:00,End date,2018-07-25 04:20:00+00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-07-25 01:00:00+00:00,ETHUSDT,LONG,1,ARCA,479.5,0.013
2018-07-25 01:12:00+00:00,ETHUSDT,SHORT,1,ARCA,479.8,0.013
2018-07-25 01:58:00+00:00,ETHUSDT,LONG,1,ARCA,482.48,0.013
2018-07-25 02:24:00+00:00,ETHUSDT,SHORT,1,ARCA,477.3,0.013
2018-07-25 04:06:00+00:00,ETHUSDT,LONG,1,ARCA,479.56,0.013
