MACDStrategy_10_60,tickers,['ETHUSDT'],initial equity,500.0,frequency,1 min
Start date,2018-07-25 00:00:00+00:00,End date,2018-07-25 04:20:00+00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-07-25 00:10:00+00:00,ETHUSDT,LONG,1,ARCA,482.53,0.013
2018-07-25 00:38:00+00:00,ETHUSDT,SHORT,1,ARCA,481.06,0.013
2018-07-25 01:26:00+00:00,ETHUSDT,LONG,1,ARCA,480.91,0.013
2018-07-25 01:44:00+00:00,ETHUSDT,SHORT,1,ARCA,479.67,0.013
2018-07-25 01:46:00+00:00,ETHUSDT,LONG,1,ARCA,480.99,0.013
2018-07-25 02:13:00+00:00,ETHUSDT,SHORT,1,ARCA,479.68,0.013
2018-07-25 03:42:00+00:00,ETHUSDT,LONG,1,ARCA,478.0,0.013
