MACDStrategy_60_120,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-07-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-04 10:00:00,ETHUSD,LONG,100,ARCA,282.22,28.222000000000005
2017-07-07 00:00:00,ETHUSD,SHORT,100,ARCA,263.88,26.388
2017-07-19 09:00:00,ETHUSD,LONG,100,ARCA,216.94,21.694000000000003
2017-07-25 20:00:00,ETHUSD,SHORT,100,ARCA,202.6,20.26
2017-08-01 09:00:00,ETHUSD,LONG,100,ARCA,207.0,20.700000000000003
2017-08-15 01:00:00,ETHUSD,SHORT,100,ARCA,296.49,29.649
2017-08-18 09:00:00,ETHUSD,LONG,100,ARCA,297.3,29.730000000000004
2017-08-20 16:00:00,ETHUSD,SHORT,100,ARCA,294.7,29.47
2017-08-22 02:00:00,ETHUSD,LONG,100,ARCA,327.01,32.701
2017-09-03 10:00:00,ETHUSD,SHORT,100,ARCA,348.39,34.839
2017-09-08 03:00:00,ETHUSD,LONG,100,ARCA,333.17,33.317
2017-09-10 05:00:00,ETHUSD,SHORT,100,ARCA,299.4,29.939999999999998
2017-09-18 09:00:00,ETHUSD,LONG,100,ARCA,270.5,27.05
2017-10-01 13:00:00,ETHUSD,SHORT,100,ARCA,299.42,29.942000000000004
2017-10-02 02:00:00,ETHUSD,LONG,100,ARCA,301.8,30.180000000000003
2017-10-04 02:00:00,ETHUSD,SHORT,100,ARCA,290.99,29.099000000000004
2017-10-07 08:00:00,ETHUSD,LONG,100,ARCA,310.52,31.052
2017-10-11 01:00:00,ETHUSD,SHORT,100,ARCA,302.16,30.216000000000005
2017-10-13 15:00:00,ETHUSD,LONG,100,ARCA,326.99,32.699000000000005
2017-10-18 02:00:00,ETHUSD,SHORT,100,ARCA,322.4,32.24
2017-10-26 06:00:00,ETHUSD,LONG,100,ARCA,296.06,29.606
2017-10-28 19:00:00,ETHUSD,SHORT,100,ARCA,292.07,29.207
2017-10-30 02:00:00,ETHUSD,LONG,100,ARCA,307.91,30.791000000000004
2017-11-02 14:00:00,ETHUSD,SHORT,100,ARCA,281.05,28.105000000000004
2017-11-05 15:00:00,ETHUSD,LONG,100,ARCA,298.81,29.881
2017-11-08 05:00:00,ETHUSD,SHORT,100,ARCA,292.9,29.29
2017-11-09 04:00:00,ETHUSD,LONG,100,ARCA,316.69,31.669
2017-11-12 21:00:00,ETHUSD,SHORT,100,ARCA,302.01,30.201
2017-11-14 12:00:00,ETHUSD,LONG,100,ARCA,314.35,31.435000000000002
2017-11-30 12:00:00,ETHUSD,SHORT,100,ARCA,448.19,44.819
2017-12-03 18:00:00,ETHUSD,LONG,100,ARCA,465.06,46.506
2017-12-06 14:00:00,ETHUSD,SHORT,100,ARCA,447.0,44.7
2017-12-10 08:00:00,ETHUSD,LONG,100,ARCA,447.63,44.763000000000005
2017-12-22 22:00:00,ETHUSD,SHORT,100,ARCA,557.95,55.79500000000001
2017-12-26 22:00:00,ETHUSD,LONG,100,ARCA,732.02,73.202
2017-12-30 03:00:00,ETHUSD,SHORT,100,ARCA,748.01,74.801
2018-01-02 01:00:00,ETHUSD,LONG,100,ARCA,736.14,73.614
2018-01-13 22:00:00,ETHUSD,SHORT,100,ARCA,1352.8,135.28
2018-01-13 23:00:00,ETHUSD,LONG,100,ARCA,1353.9,135.39000000000001
2018-01-16 23:00:00,ETHUSD,SHORT,100,ARCA,1122.0,112.2
2018-01-21 01:00:00,ETHUSD,LONG,100,ARCA,1143.9,114.39000000000001
2018-01-23 13:00:00,ETHUSD,SHORT,100,ARCA,955.29,95.529
2018-01-26 08:00:00,ETHUSD,LONG,100,ARCA,1068.9,106.89000000000001
2018-02-01 01:00:00,ETHUSD,SHORT,100,ARCA,1101.9,110.19000000000001
2018-02-09 08:00:00,ETHUSD,LONG,100,ARCA,792.54,79.254
2018-02-13 13:00:00,ETHUSD,SHORT,100,ARCA,838.0,83.80000000000001
2018-02-14 00:00:00,ETHUSD,LONG,100,ARCA,839.98,83.998
2018-02-20 17:00:00,ETHUSD,SHORT,100,ARCA,935.35,93.53500000000001
2018-02-26 15:00:00,ETHUSD,LONG,100,ARCA,841.98,84.19800000000001
2018-03-13 07:00:00,ETHUSD,SHORT,100,ARCA,696.52,69.652
2018-03-13 20:00:00,ETHUSD,LONG,100,ARCA,685.2,68.52000000000001
2018-03-14 14:00:00,ETHUSD,SHORT,100,ARCA,690.79,69.079
2018-03-22 02:00:00,ETHUSD,LONG,100,ARCA,558.87,55.887
2018-03-24 03:00:00,ETHUSD,SHORT,100,ARCA,525.97,52.59700000000001
