MACDStrategy_45_96,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-07-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-04 00:00:00,ETHUSD,LONG,100,ARCA,278.53,27.852999999999998
2017-07-06 06:00:00,ETHUSD,SHORT,100,ARCA,265.8,26.580000000000002
2017-07-14 08:00:00,ETHUSD,LONG,100,ARCA,201.7,20.17
2017-07-15 09:00:00,ETHUSD,SHORT,100,ARCA,190.3,19.03
2017-07-18 23:00:00,ETHUSD,LONG,100,ARCA,211.83,21.183000000000003
2017-07-25 20:00:00,ETHUSD,SHORT,100,ARCA,202.6,20.26
2017-07-31 16:00:00,ETHUSD,LONG,100,ARCA,193.87,19.387
2017-08-14 09:00:00,ETHUSD,SHORT,100,ARCA,302.5,30.25
2017-08-17 20:00:00,ETHUSD,LONG,100,ARCA,309.0,30.900000000000002
2017-08-19 23:00:00,ETHUSD,SHORT,100,ARCA,288.14,28.814
2017-08-21 19:00:00,ETHUSD,LONG,100,ARCA,330.48,33.048
2017-09-03 00:00:00,ETHUSD,SHORT,100,ARCA,340.21,34.021
2017-09-07 12:00:00,ETHUSD,LONG,100,ARCA,327.51,32.751
2017-09-09 14:00:00,ETHUSD,SHORT,100,ARCA,302.74,30.274
2017-09-12 18:00:00,ETHUSD,LONG,100,ARCA,310.5,31.05
2017-09-13 19:00:00,ETHUSD,SHORT,100,ARCA,261.88,26.188000000000002
2017-09-17 16:00:00,ETHUSD,LONG,100,ARCA,243.32,24.332
2017-09-30 12:00:00,ETHUSD,SHORT,100,ARCA,297.0,29.700000000000003
2017-10-01 22:00:00,ETHUSD,LONG,100,ARCA,298.13,29.813000000000002
2017-10-03 16:00:00,ETHUSD,SHORT,100,ARCA,290.72,29.072000000000003
2017-10-06 19:00:00,ETHUSD,LONG,100,ARCA,301.33,30.133
2017-10-10 10:00:00,ETHUSD,SHORT,100,ARCA,296.96,29.695999999999998
2017-10-12 23:00:00,ETHUSD,LONG,100,ARCA,308.3,30.830000000000002
2017-10-17 08:00:00,ETHUSD,SHORT,100,ARCA,332.45,33.245
2017-10-25 13:00:00,ETHUSD,LONG,100,ARCA,293.86,29.386000000000003
2017-10-27 22:00:00,ETHUSD,SHORT,100,ARCA,293.66,29.366000000000003
2017-10-30 01:00:00,ETHUSD,LONG,100,ARCA,307.2,30.72
2017-11-02 04:00:00,ETHUSD,SHORT,100,ARCA,296.56,29.656000000000002
2017-11-04 23:00:00,ETHUSD,LONG,100,ARCA,299.9,29.99
2017-11-07 10:00:00,ETHUSD,SHORT,100,ARCA,300.29,30.029000000000003
2017-11-09 06:00:00,ETHUSD,LONG,100,ARCA,309.42,30.942000000000004
2017-11-12 02:00:00,ETHUSD,SHORT,100,ARCA,313.62,31.362000000000002
2017-11-13 21:00:00,ETHUSD,LONG,100,ARCA,312.0,31.200000000000003
2017-11-30 08:00:00,ETHUSD,SHORT,100,ARCA,432.0,43.2
2017-12-03 03:00:00,ETHUSD,LONG,100,ARCA,458.49,45.849000000000004
2017-12-05 21:00:00,ETHUSD,SHORT,100,ARCA,453.82,45.382000000000005
2017-12-09 18:00:00,ETHUSD,LONG,100,ARCA,463.4,46.34
2017-12-17 04:00:00,ETHUSD,SHORT,100,ARCA,681.99,68.199
2017-12-17 07:00:00,ETHUSD,LONG,100,ARCA,683.94,68.394
2017-12-22 15:00:00,ETHUSD,SHORT,100,ARCA,602.75,60.275000000000006
2017-12-26 07:00:00,ETHUSD,LONG,100,ARCA,709.81,70.981
2017-12-29 06:00:00,ETHUSD,SHORT,100,ARCA,699.67,69.967
2018-01-01 16:00:00,ETHUSD,LONG,100,ARCA,740.82,74.08200000000001
2018-01-12 21:00:00,ETHUSD,SHORT,100,ARCA,1265.5,126.55000000000001
2018-01-14 02:00:00,ETHUSD,LONG,100,ARCA,1415.4,141.54000000000002
2018-01-16 13:00:00,ETHUSD,SHORT,100,ARCA,1228.6,122.86
2018-01-20 07:00:00,ETHUSD,LONG,100,ARCA,1032.6,103.25999999999999
2018-01-23 01:00:00,ETHUSD,SHORT,100,ARCA,977.5,97.75
2018-01-25 17:00:00,ETHUSD,LONG,100,ARCA,1066.0,106.60000000000001
2018-01-31 09:00:00,ETHUSD,SHORT,100,ARCA,1053.8,105.38
2018-02-08 15:00:00,ETHUSD,LONG,100,ARCA,831.97,83.197
2018-02-12 12:00:00,ETHUSD,SHORT,100,ARCA,845.48,84.548
2018-02-13 15:00:00,ETHUSD,LONG,100,ARCA,840.16,84.016
2018-02-13 17:00:00,ETHUSD,SHORT,100,ARCA,827.41,82.741
2018-02-14 01:00:00,ETHUSD,LONG,100,ARCA,843.82,84.382
2018-02-19 22:00:00,ETHUSD,SHORT,100,ARCA,943.98,94.39800000000001
2018-02-25 06:00:00,ETHUSD,LONG,100,ARCA,825.99,82.599
2018-02-26 06:00:00,ETHUSD,SHORT,100,ARCA,844.98,84.498
2018-02-26 19:00:00,ETHUSD,LONG,100,ARCA,859.83,85.983
2018-03-02 06:00:00,ETHUSD,SHORT,100,ARCA,869.99,86.99900000000001
2018-03-12 18:00:00,ETHUSD,LONG,100,ARCA,733.24,73.324
2018-03-14 00:00:00,ETHUSD,SHORT,100,ARCA,696.0,69.60000000000001
2018-03-21 09:00:00,ETHUSD,LONG,100,ARCA,559.04,55.903999999999996
2018-03-23 15:00:00,ETHUSD,SHORT,100,ARCA,510.87,51.087
