RSIStrategy_5_70_30,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
Start date,2017-05-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-03-02 19:00:00,BTCUSDT,SHORT,100,Binance,10937.0,1093.7
2018-03-03 09:00:00,BTCUSDT,LONG,100,Binance,11328.0,1132.8
2018-03-03 12:00:00,BTCUSDT,SHORT,100,Binance,11413.09,1141.309
2018-03-03 20:00:00,BTCUSDT,LONG,100,Binance,11328.0,1132.8
2018-03-04 18:00:00,BTCUSDT,SHORT,100,Binance,11370.0,1137.0
2018-03-05 08:00:00,BTCUSDT,LONG,100,Binance,11440.07,1144.007
2018-03-05 13:00:00,BTCUSDT,SHORT,100,Binance,11526.0,1152.6000000000001
2018-03-05 23:00:00,BTCUSDT,LONG,100,Binance,11454.27,1145.4270000000001
2018-03-07 01:00:00,BTCUSDT,SHORT,100,Binance,10863.0,1086.3
2018-03-07 05:00:00,BTCUSDT,LONG,100,Binance,10655.0,1065.5
2018-03-07 11:00:00,BTCUSDT,SHORT,100,Binance,10635.03,1063.5030000000002
2018-03-07 16:00:00,BTCUSDT,LONG,100,Binance,9910.02,991.0020000000001
2018-03-07 23:00:00,BTCUSDT,SHORT,100,Binance,9910.56,991.056
2018-03-08 02:00:00,BTCUSDT,LONG,100,Binance,9597.25,959.725
2018-03-08 07:00:00,BTCUSDT,SHORT,100,Binance,9936.98,993.698
2018-03-08 14:00:00,BTCUSDT,LONG,100,Binance,9718.19,971.8190000000001
2018-03-09 12:00:00,BTCUSDT,SHORT,100,Binance,8979.73,897.973
2018-03-09 19:00:00,BTCUSDT,LONG,100,Binance,8770.7,877.0700000000002
2018-03-09 21:00:00,BTCUSDT,SHORT,100,Binance,8957.3,895.73
2018-03-10 19:00:00,BTCUSDT,LONG,100,Binance,9089.93,908.993
2018-03-11 05:00:00,BTCUSDT,SHORT,100,Binance,8833.03,883.3030000000001
2018-03-11 22:00:00,BTCUSDT,LONG,100,Binance,9530.01,953.0010000000001
2018-03-12 08:00:00,BTCUSDT,SHORT,100,Binance,9536.01,953.6010000000001
2018-03-12 14:00:00,BTCUSDT,LONG,100,Binance,9245.99,924.599
2018-03-13 00:00:00,BTCUSDT,SHORT,100,Binance,9244.0,924.4000000000001
2018-03-13 10:00:00,BTCUSDT,LONG,100,Binance,8879.86,887.9860000000001
2018-03-14 00:00:00,BTCUSDT,SHORT,100,Binance,9286.0,928.6
2018-03-14 09:00:00,BTCUSDT,LONG,100,Binance,8883.74,888.374
2018-03-15 08:00:00,BTCUSDT,SHORT,100,Binance,8185.01,818.5010000000001
2018-03-15 18:00:00,BTCUSDT,LONG,100,Binance,8126.0,812.6
2018-03-15 20:00:00,BTCUSDT,SHORT,100,Binance,8243.44,824.344
2018-03-16 01:00:00,BTCUSDT,LONG,100,Binance,8005.72,800.5720000000001
2018-03-16 05:00:00,BTCUSDT,SHORT,100,Binance,8192.15,819.215
2018-03-16 10:00:00,BTCUSDT,LONG,100,Binance,8089.79,808.979
