EMVStrategy_26_45_30,tickers,['ETHUSDT'],initial equity,500.0,frequency,1 min
Start date,2018-07-25 00:00:00+00:00,End date,2018-07-25 04:20:00+00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-07-25 00:26:00+00:00,ETHUSDT,LONG,1,ARCA,484.44,0.013
2018-07-25 01:00:00+00:00,ETHUSDT,SHORT,1,ARCA,479.5,0.013
2018-07-25 01:44:00+00:00,ETHUSDT,LONG,1,ARCA,479.67,0.013
2018-07-25 02:27:00+00:00,ETHUSDT,SHORT,1,ARCA,478.49,0.013
2018-07-25 03:17:00+00:00,ETHUSDT,LONG,1,ARCA,476.69,0.013
