EMVStrategy_30_30_26,tickers,['ETHUSDT'],initial equity,500.0,frequency,1 min
Start date,2018-07-25 00:00:00+00:00,End date,2018-07-25 04:20:00+00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-07-25 00:30:00+00:00,ETHUSDT,LONG,1,ARCA,484.42,0.013
2018-07-25 01:02:00+00:00,ETHUSDT,SHORT,1,ARCA,478.98,0.013
2018-07-25 01:42:00+00:00,ETHUSDT,LONG,1,ARCA,480.38,0.013
2018-07-25 02:23:00+00:00,ETHUSDT,SHORT,1,ARCA,476.85,0.013
2018-07-25 03:11:00+00:00,ETHUSDT,LONG,1,ARCA,475.93,0.013
