MACDStrategy_26_45,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-01-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-03 00:00:00,ETHUSD,LONG,100,ARCA,274.47,27.447000000000003
2017-07-05 00:00:00,ETHUSD,SHORT,100,ARCA,262.24,26.224000000000004
2017-07-06 13:00:00,ETHUSD,LONG,100,ARCA,264.14,26.414
2017-07-07 10:00:00,ETHUSD,SHORT,100,ARCA,255.11,25.511000000000003
2017-07-09 07:00:00,ETHUSD,LONG,100,ARCA,244.0,24.400000000000002
2017-07-10 04:00:00,ETHUSD,SHORT,100,ARCA,233.8,23.380000000000003
2017-07-12 18:00:00,ETHUSD,LONG,100,ARCA,220.3,22.03
2017-07-14 01:00:00,ETHUSD,SHORT,100,ARCA,195.73,19.573
2017-07-17 16:00:00,ETHUSD,LONG,100,ARCA,170.37,17.037000000000003
2017-07-20 07:00:00,ETHUSD,SHORT,100,ARCA,204.23,20.423000000000002
2017-07-21 02:00:00,ETHUSD,LONG,100,ARCA,227.69,22.769000000000002
2017-07-22 05:00:00,ETHUSD,SHORT,100,ARCA,224.35,22.435000000000002
2017-07-22 23:00:00,ETHUSD,LONG,100,ARCA,232.02,23.202
2017-07-24 03:00:00,ETHUSD,SHORT,100,ARCA,228.49,22.849000000000004
2017-07-24 13:00:00,ETHUSD,LONG,100,ARCA,228.87,22.887
2017-07-24 16:00:00,ETHUSD,SHORT,100,ARCA,227.5,22.75
2017-07-27 09:00:00,ETHUSD,LONG,100,ARCA,203.99,20.399
2017-07-28 12:00:00,ETHUSD,SHORT,100,ARCA,191.09,19.109
2017-07-30 07:00:00,ETHUSD,LONG,100,ARCA,195.73,19.573
2017-07-31 11:00:00,ETHUSD,SHORT,100,ARCA,190.75,19.075
2017-08-01 03:00:00,ETHUSD,LONG,100,ARCA,208.59,20.859
2017-08-03 04:00:00,ETHUSD,SHORT,100,ARCA,218.6,21.86
2017-08-03 21:00:00,ETHUSD,LONG,100,ARCA,223.93,22.393
2017-08-10 07:00:00,ETHUSD,SHORT,100,ARCA,298.52,29.852
2017-08-10 18:00:00,ETHUSD,LONG,100,ARCA,303.5,30.35
2017-08-11 21:00:00,ETHUSD,SHORT,100,ARCA,299.99,29.999000000000002
2017-08-12 02:00:00,ETHUSD,LONG,100,ARCA,311.9,31.189999999999998
2017-08-13 09:00:00,ETHUSD,SHORT,100,ARCA,294.05,29.405
2017-08-14 16:00:00,ETHUSD,LONG,100,ARCA,297.22,29.722000000000005
2017-08-15 09:00:00,ETHUSD,SHORT,100,ARCA,289.61,28.961000000000002
2017-08-16 18:00:00,ETHUSD,LONG,100,ARCA,301.99,30.199
2017-08-18 12:00:00,ETHUSD,SHORT,100,ARCA,304.78,30.477999999999998
2017-08-20 13:00:00,ETHUSD,LONG,100,ARCA,292.46,29.246
2017-08-22 18:00:00,ETHUSD,SHORT,100,ARCA,314.56,31.456000000000003
2017-08-23 13:00:00,ETHUSD,LONG,100,ARCA,316.01,31.601
2017-08-26 17:00:00,ETHUSD,SHORT,100,ARCA,329.7,32.97
2017-08-27 06:00:00,ETHUSD,LONG,100,ARCA,333.88,33.388
2017-09-02 05:00:00,ETHUSD,SHORT,100,ARCA,355.78,35.577999999999996
2017-09-04 04:00:00,ETHUSD,LONG,100,ARCA,343.16,34.316
2017-09-04 06:00:00,ETHUSD,SHORT,100,ARCA,338.67,33.867000000000004
2017-09-06 02:00:00,ETHUSD,LONG,100,ARCA,328.1,32.81
2017-09-08 01:00:00,ETHUSD,SHORT,100,ARCA,330.34,33.034
2017-09-08 08:00:00,ETHUSD,LONG,100,ARCA,333.79,33.379000000000005
2017-09-08 15:00:00,ETHUSD,SHORT,100,ARCA,308.0,30.8
2017-09-11 11:00:00,ETHUSD,LONG,100,ARCA,293.09,29.308999999999997
2017-09-13 06:00:00,ETHUSD,SHORT,100,ARCA,282.99,28.299000000000003
2017-09-16 04:00:00,ETHUSD,LONG,100,ARCA,261.93,26.193
2017-09-17 07:00:00,ETHUSD,SHORT,100,ARCA,241.67,24.167
2017-09-18 02:00:00,ETHUSD,LONG,100,ARCA,282.39,28.239
2017-09-19 21:00:00,ETHUSD,SHORT,100,ARCA,281.68,28.168000000000003
2017-09-21 00:00:00,ETHUSD,LONG,100,ARCA,282.2,28.22
2017-09-21 15:00:00,ETHUSD,SHORT,100,ARCA,272.0,27.200000000000003
2017-09-23 11:00:00,ETHUSD,LONG,100,ARCA,284.04,28.404000000000003
2017-09-27 01:00:00,ETHUSD,SHORT,100,ARCA,288.0,28.8
2017-09-27 18:00:00,ETHUSD,LONG,100,ARCA,305.08,30.508
2017-09-29 04:00:00,ETHUSD,SHORT,100,ARCA,286.68,28.668000000000003
2017-09-30 10:00:00,ETHUSD,LONG,100,ARCA,305.57,30.557000000000002
2017-10-01 20:00:00,ETHUSD,SHORT,100,ARCA,301.99,30.199
2017-10-02 15:00:00,ETHUSD,LONG,100,ARCA,297.03,29.703
2017-10-02 22:00:00,ETHUSD,SHORT,100,ARCA,295.8,29.580000000000002
2017-10-04 23:00:00,ETHUSD,LONG,100,ARCA,291.4,29.14
2017-10-05 08:00:00,ETHUSD,SHORT,100,ARCA,287.31,28.731
2017-10-06 02:00:00,ETHUSD,LONG,100,ARCA,294.52,29.451999999999998
2017-10-09 08:00:00,ETHUSD,SHORT,100,ARCA,304.51,30.451
2017-10-11 02:00:00,ETHUSD,LONG,100,ARCA,301.43,30.143
2017-10-15 10:00:00,ETHUSD,SHORT,100,ARCA,324.98,32.498000000000005
2017-10-16 14:00:00,ETHUSD,LONG,100,ARCA,343.02,34.302
2017-10-17 08:00:00,ETHUSD,SHORT,100,ARCA,330.23,33.023
2017-10-19 15:00:00,ETHUSD,LONG,100,ARCA,307.54,30.754000000000005
2017-10-20 10:00:00,ETHUSD,SHORT,100,ARCA,304.47,30.447000000000003
2017-10-24 11:00:00,ETHUSD,LONG,100,ARCA,309.56,30.956000000000003
2017-10-25 15:00:00,ETHUSD,SHORT,100,ARCA,292.43,29.243000000000002
2017-10-26 15:00:00,ETHUSD,LONG,100,ARCA,296.8,29.680000000000003
