MACDStrategy_5_120,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-01-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-01 11:00:00,ETHUSD,LONG,100,ARCA,264.48,26.448000000000004
2017-07-01 14:00:00,ETHUSD,SHORT,100,ARCA,258.0,25.8
2017-07-02 11:00:00,ETHUSD,LONG,100,ARCA,260.62,26.062
2017-07-02 13:00:00,ETHUSD,SHORT,100,ARCA,253.1,25.310000000000002
2017-07-02 17:00:00,ETHUSD,LONG,100,ARCA,271.27,27.127
2017-07-04 19:00:00,ETHUSD,SHORT,100,ARCA,264.37,26.437
2017-07-06 09:00:00,ETHUSD,LONG,100,ARCA,268.48,26.848000000000003
2017-07-06 14:00:00,ETHUSD,SHORT,100,ARCA,264.0,26.400000000000002
2017-07-13 02:00:00,ETHUSD,LONG,100,ARCA,220.7,22.07
2017-07-13 06:00:00,ETHUSD,SHORT,100,ARCA,208.59,20.859
2017-07-17 23:00:00,ETHUSD,LONG,100,ARCA,190.15,19.015
2017-07-25 04:00:00,ETHUSD,SHORT,100,ARCA,225.0,22.5
2017-07-29 23:00:00,ETHUSD,LONG,100,ARCA,206.94,20.694000000000003
2017-07-30 08:00:00,ETHUSD,SHORT,100,ARCA,195.5,19.55
2017-07-30 11:00:00,ETHUSD,LONG,100,ARCA,200.89,20.089
2017-07-30 23:00:00,ETHUSD,SHORT,100,ARCA,195.31,19.531000000000002
2017-07-31 19:00:00,ETHUSD,LONG,100,ARCA,197.6,19.76
2017-08-13 04:00:00,ETHUSD,SHORT,100,ARCA,297.75,29.775000000000002
2017-08-14 05:00:00,ETHUSD,LONG,100,ARCA,302.1,30.210000000000004
2017-08-14 14:00:00,ETHUSD,SHORT,100,ARCA,298.59,29.858999999999998
2017-08-16 15:00:00,ETHUSD,LONG,100,ARCA,300.02,30.002
2017-08-18 18:00:00,ETHUSD,SHORT,100,ARCA,290.15,29.015
2017-08-20 23:00:00,ETHUSD,LONG,100,ARCA,298.37,29.837000000000003
2017-08-22 08:00:00,ETHUSD,SHORT,100,ARCA,298.58,29.858
2017-08-22 09:00:00,ETHUSD,LONG,100,ARCA,308.74,30.874000000000002
2017-09-02 06:00:00,ETHUSD,SHORT,100,ARCA,367.86,36.786
2017-09-06 17:00:00,ETHUSD,LONG,100,ARCA,339.5,33.95
2017-09-08 15:00:00,ETHUSD,SHORT,100,ARCA,308.0,30.8
2017-09-12 06:00:00,ETHUSD,LONG,100,ARCA,316.02,31.602
2017-09-12 17:00:00,ETHUSD,SHORT,100,ARCA,296.66,29.666000000000004
2017-09-17 18:00:00,ETHUSD,LONG,100,ARCA,260.0,26.0
2017-09-21 14:00:00,ETHUSD,SHORT,100,ARCA,272.0,27.200000000000003
2017-09-23 13:00:00,ETHUSD,LONG,100,ARCA,280.83,28.083
2017-09-29 04:00:00,ETHUSD,SHORT,100,ARCA,286.68,28.668000000000003
2017-09-29 14:00:00,ETHUSD,LONG,100,ARCA,293.79,29.379000000000005
2017-09-29 17:00:00,ETHUSD,SHORT,100,ARCA,292.29,29.229000000000003
2017-09-30 03:00:00,ETHUSD,LONG,100,ARCA,296.62,29.662000000000003
2017-10-01 15:00:00,ETHUSD,SHORT,100,ARCA,299.51,29.951
2017-10-01 16:00:00,ETHUSD,LONG,100,ARCA,300.49,30.049000000000003
2017-10-02 14:00:00,ETHUSD,SHORT,100,ARCA,299.02,29.902
2017-10-05 22:00:00,ETHUSD,LONG,100,ARCA,297.35,29.735000000000003
2017-10-06 02:00:00,ETHUSD,SHORT,100,ARCA,294.52,29.451999999999998
2017-10-06 05:00:00,ETHUSD,LONG,100,ARCA,298.05,29.805000000000003
2017-10-09 15:00:00,ETHUSD,SHORT,100,ARCA,298.82,29.882
2017-10-10 16:00:00,ETHUSD,LONG,100,ARCA,306.98,30.698000000000004
2017-10-10 18:00:00,ETHUSD,SHORT,100,ARCA,302.36,30.236000000000004
2017-10-12 03:00:00,ETHUSD,LONG,100,ARCA,307.63,30.763
2017-10-13 00:00:00,ETHUSD,SHORT,100,ARCA,301.0,30.1
2017-10-13 05:00:00,ETHUSD,LONG,100,ARCA,315.05,31.505000000000003
2017-10-17 03:00:00,ETHUSD,SHORT,100,ARCA,327.99,32.799
2017-10-24 04:00:00,ETHUSD,LONG,100,ARCA,305.03,30.503
2017-10-25 01:00:00,ETHUSD,SHORT,100,ARCA,289.8,28.980000000000004
2017-10-25 09:00:00,ETHUSD,LONG,100,ARCA,296.18,29.618000000000002
2017-10-25 10:00:00,ETHUSD,SHORT,100,ARCA,291.36,29.136000000000003
2017-10-25 19:00:00,ETHUSD,LONG,100,ARCA,299.56,29.956000000000003
2017-10-26 20:00:00,ETHUSD,SHORT,100,ARCA,295.17,29.517000000000003
2017-10-26 23:00:00,ETHUSD,LONG,100,ARCA,295.1,29.510000000000005
2017-10-27 15:00:00,ETHUSD,SHORT,100,ARCA,293.24,29.324
2017-10-27 22:00:00,ETHUSD,LONG,100,ARCA,295.98,29.598000000000003
2017-10-28 03:00:00,ETHUSD,SHORT,100,ARCA,292.29,29.229000000000003
2017-10-29 08:00:00,ETHUSD,LONG,100,ARCA,297.57,29.757
2017-11-01 11:00:00,ETHUSD,SHORT,100,ARCA,296.0,29.6
2017-11-03 20:00:00,ETHUSD,LONG,100,ARCA,302.99,30.299000000000003
2017-11-04 03:00:00,ETHUSD,SHORT,100,ARCA,294.05,29.405
2017-11-04 09:00:00,ETHUSD,LONG,100,ARCA,299.36,29.936000000000003
2017-11-06 03:00:00,ETHUSD,SHORT,100,ARCA,293.01,29.301000000000002
2017-11-06 08:00:00,ETHUSD,LONG,100,ARCA,296.1,29.610000000000003
2017-11-07 14:00:00,ETHUSD,SHORT,100,ARCA,288.0,28.8
2017-11-08 11:00:00,ETHUSD,LONG,100,ARCA,298.31,29.831000000000003
2017-11-10 17:00:00,ETHUSD,SHORT,100,ARCA,299.35,29.935000000000002
2017-11-11 18:00:00,ETHUSD,LONG,100,ARCA,313.62,31.362000000000002
2017-11-12 06:00:00,ETHUSD,SHORT,100,ARCA,300.07,30.007
