MACDStrategy_96_120,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-01-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-05 05:00:00,ETHUSD,LONG,100,ARCA,264.89,26.489
2017-07-07 07:00:00,ETHUSD,SHORT,100,ARCA,253.77,25.377000000000002
2017-07-15 18:00:00,ETHUSD,LONG,100,ARCA,180.09,18.009
2017-07-16 11:00:00,ETHUSD,SHORT,100,ARCA,141.27,14.127000000000002
2017-07-19 19:00:00,ETHUSD,LONG,100,ARCA,194.27,19.427000000000003
2017-07-23 11:00:00,ETHUSD,SHORT,100,ARCA,220.45,22.045
2017-07-23 21:00:00,ETHUSD,LONG,100,ARCA,231.92,23.192
2017-07-25 08:00:00,ETHUSD,SHORT,100,ARCA,215.5,21.55
2017-08-01 19:00:00,ETHUSD,LONG,100,ARCA,228.53,22.853
2017-08-15 04:00:00,ETHUSD,SHORT,100,ARCA,291.71,29.171
2017-08-17 21:00:00,ETHUSD,LONG,100,ARCA,302.08,30.208
2017-08-18 08:00:00,ETHUSD,SHORT,100,ARCA,302.91,30.291000000000004
2017-08-19 10:00:00,ETHUSD,LONG,100,ARCA,285.7,28.57
2017-08-21 04:00:00,ETHUSD,SHORT,100,ARCA,303.14,30.314
2017-08-22 14:00:00,ETHUSD,LONG,100,ARCA,306.9,30.689999999999998
2017-08-25 23:00:00,ETHUSD,SHORT,100,ARCA,328.7,32.87
2017-08-26 07:00:00,ETHUSD,LONG,100,ARCA,329.26,32.926
2017-09-03 13:00:00,ETHUSD,SHORT,100,ARCA,328.99,32.899
2017-09-08 19:00:00,ETHUSD,LONG,100,ARCA,294.08,29.408
2017-09-10 10:00:00,ETHUSD,SHORT,100,ARCA,281.81,28.181
2017-09-18 21:00:00,ETHUSD,LONG,100,ARCA,294.57,29.457
2017-09-22 17:00:00,ETHUSD,SHORT,100,ARCA,257.41,25.741000000000003
2017-09-25 21:00:00,ETHUSD,LONG,100,ARCA,296.99,29.699
2017-10-02 02:00:00,ETHUSD,SHORT,100,ARCA,301.74,30.174000000000003
2017-10-03 06:00:00,ETHUSD,LONG,100,ARCA,294.01,29.401
2017-10-04 14:00:00,ETHUSD,SHORT,100,ARCA,291.55,29.155
2017-10-07 11:00:00,ETHUSD,LONG,100,ARCA,305.29,30.529000000000003
2017-10-11 09:00:00,ETHUSD,SHORT,100,ARCA,297.24,29.724000000000004
2017-10-13 17:00:00,ETHUSD,LONG,100,ARCA,341.01,34.101
2017-10-18 03:00:00,ETHUSD,SHORT,100,ARCA,307.12,30.712000000000003
2017-10-27 00:00:00,ETHUSD,LONG,100,ARCA,297.59,29.759
2017-10-28 14:00:00,ETHUSD,SHORT,100,ARCA,294.44,29.444000000000003
2017-10-29 17:00:00,ETHUSD,LONG,100,ARCA,307.2,30.72
2017-11-02 21:00:00,ETHUSD,SHORT,100,ARCA,284.01,28.401
2017-11-06 06:00:00,ETHUSD,LONG,100,ARCA,294.46,29.445999999999998
2017-11-08 05:00:00,ETHUSD,SHORT,100,ARCA,296.45,29.645
2017-11-09 10:00:00,ETHUSD,LONG,100,ARCA,313.33,31.333
2017-11-13 12:00:00,ETHUSD,SHORT,100,ARCA,311.74,31.174000000000003
2017-11-14 21:00:00,ETHUSD,LONG,100,ARCA,333.03,33.303
2017-11-29 23:00:00,ETHUSD,SHORT,100,ARCA,420.34,42.034
2017-11-30 00:00:00,ETHUSD,LONG,100,ARCA,432.0,43.2
2017-12-01 00:00:00,ETHUSD,SHORT,100,ARCA,428.51,42.851
2017-12-04 11:00:00,ETHUSD,LONG,100,ARCA,453.9,45.39
2017-12-06 12:00:00,ETHUSD,SHORT,100,ARCA,436.49,43.649
2017-12-10 23:00:00,ETHUSD,LONG,100,ARCA,429.21,42.921
2017-12-18 06:00:00,ETHUSD,SHORT,100,ARCA,704.78,70.478
2017-12-19 00:00:00,ETHUSD,LONG,100,ARCA,777.09,77.709
2017-12-23 05:00:00,ETHUSD,SHORT,100,ARCA,653.53,65.353
2017-12-26 17:00:00,ETHUSD,LONG,100,ARCA,736.92,73.692
2017-12-30 10:00:00,ETHUSD,SHORT,100,ARCA,686.72,68.67200000000001
2018-01-01 12:00:00,ETHUSD,LONG,100,ARCA,743.47,74.34700000000001
2018-01-14 13:00:00,ETHUSD,SHORT,100,ARCA,1321.2,132.12
2018-01-15 06:00:00,ETHUSD,LONG,100,ARCA,1338.8,133.88
2018-01-17 07:00:00,ETHUSD,SHORT,100,ARCA,982.19,98.21900000000001
2018-01-21 06:00:00,ETHUSD,LONG,100,ARCA,1073.0,107.30000000000001
2018-01-24 04:00:00,ETHUSD,SHORT,100,ARCA,966.6,96.66000000000001
2018-01-26 21:00:00,ETHUSD,LONG,100,ARCA,1034.6,103.46
2018-02-01 13:00:00,ETHUSD,SHORT,100,ARCA,1133.6,113.36
2018-02-09 22:00:00,ETHUSD,LONG,100,ARCA,862.49,86.24900000000001
2018-02-14 03:00:00,ETHUSD,SHORT,100,ARCA,852.99,85.299
2018-02-15 03:00:00,ETHUSD,LONG,100,ARCA,926.46,92.64600000000002
2018-02-21 07:00:00,ETHUSD,SHORT,100,ARCA,887.0,88.7
2018-02-26 13:00:00,ETHUSD,LONG,100,ARCA,868.23,86.82300000000001
2018-02-28 04:00:00,ETHUSD,SHORT,100,ARCA,882.97,88.29700000000001
2018-02-28 10:00:00,ETHUSD,LONG,100,ARCA,863.31,86.331
2018-03-03 08:00:00,ETHUSD,SHORT,100,ARCA,861.97,86.197
2018-03-13 09:00:00,ETHUSD,LONG,100,ARCA,704.16,70.416
2018-03-14 07:00:00,ETHUSD,SHORT,100,ARCA,689.48,68.94800000000001
2018-03-22 11:00:00,ETHUSD,LONG,100,ARCA,535.48,53.548
2018-03-24 23:00:00,ETHUSD,SHORT,100,ARCA,518.8,51.879999999999995
2018-04-03 15:00:00,ETHUSD,LONG,100,ARCA,403.91,40.391000000000005
2018-04-04 04:00:00,ETHUSD,SHORT,100,ARCA,401.9,40.19
2018-04-04 07:00:00,ETHUSD,LONG,100,ARCA,403.53,40.353
2018-04-04 10:00:00,ETHUSD,SHORT,100,ARCA,381.25,38.125
