MACDStrategy_45_120,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-01-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-03 16:00:00,ETHUSD,LONG,100,ARCA,278.53,27.852999999999998
2017-07-06 02:00:00,ETHUSD,SHORT,100,ARCA,261.47,26.147000000000006
2017-07-18 18:00:00,ETHUSD,LONG,100,ARCA,216.08,21.608000000000004
2017-07-25 10:00:00,ETHUSD,SHORT,100,ARCA,206.99,20.699
2017-07-31 11:00:00,ETHUSD,LONG,100,ARCA,190.75,19.075
2017-08-14 08:00:00,ETHUSD,SHORT,100,ARCA,301.0,30.1
2017-08-17 15:00:00,ETHUSD,LONG,100,ARCA,300.69,30.069000000000003
2017-08-19 20:00:00,ETHUSD,SHORT,100,ARCA,292.5,29.25
2017-08-21 12:00:00,ETHUSD,LONG,100,ARCA,330.0,33.0
2017-09-02 21:00:00,ETHUSD,SHORT,100,ARCA,325.75,32.575
2017-09-07 10:00:00,ETHUSD,LONG,100,ARCA,327.98,32.798
2017-09-09 14:00:00,ETHUSD,SHORT,100,ARCA,299.72,29.972000000000005
2017-09-18 03:00:00,ETHUSD,LONG,100,ARCA,279.68,27.968000000000004
2017-09-22 04:00:00,ETHUSD,SHORT,100,ARCA,268.02,26.802
2017-09-24 14:00:00,ETHUSD,LONG,100,ARCA,284.7,28.47
2017-09-30 07:00:00,ETHUSD,SHORT,100,ARCA,302.42,30.242000000000004
2017-10-01 01:00:00,ETHUSD,LONG,100,ARCA,301.9,30.189999999999998
2017-10-03 13:00:00,ETHUSD,SHORT,100,ARCA,289.08,28.908
2017-10-06 19:00:00,ETHUSD,LONG,100,ARCA,301.6,30.160000000000004
2017-10-10 09:00:00,ETHUSD,SHORT,100,ARCA,298.6,29.860000000000003
2017-10-13 04:00:00,ETHUSD,LONG,100,ARCA,304.91,30.491000000000003
2017-10-17 20:00:00,ETHUSD,SHORT,100,ARCA,314.99,31.499000000000002
2017-10-25 10:00:00,ETHUSD,LONG,100,ARCA,291.36,29.136000000000003
2017-10-28 09:00:00,ETHUSD,SHORT,100,ARCA,292.68,29.268
2017-10-29 17:00:00,ETHUSD,LONG,100,ARCA,307.2,30.72
2017-11-02 02:00:00,ETHUSD,SHORT,100,ARCA,286.29,28.629000000000005
2017-11-04 22:00:00,ETHUSD,LONG,100,ARCA,298.65,29.865
2017-11-07 22:00:00,ETHUSD,SHORT,100,ARCA,291.73,29.173000000000002
2017-11-09 00:00:00,ETHUSD,LONG,100,ARCA,309.06,30.906000000000002
2017-11-12 01:00:00,ETHUSD,SHORT,100,ARCA,307.69,30.769000000000002
2017-11-14 05:00:00,ETHUSD,LONG,100,ARCA,316.98,31.698000000000004
2017-11-30 00:00:00,ETHUSD,SHORT,100,ARCA,432.0,43.2
2017-12-03 00:00:00,ETHUSD,LONG,100,ARCA,455.0,45.5
2017-12-06 04:00:00,ETHUSD,SHORT,100,ARCA,442.89,44.289
2017-12-09 15:00:00,ETHUSD,LONG,100,ARCA,475.38,47.538000000000004
2017-12-22 12:00:00,ETHUSD,SHORT,100,ARCA,638.73,63.873000000000005
2017-12-26 09:00:00,ETHUSD,LONG,100,ARCA,747.04,74.704
2017-12-29 11:00:00,ETHUSD,SHORT,100,ARCA,720.0,72.0
2018-01-01 10:00:00,ETHUSD,LONG,100,ARCA,755.05,75.505
2018-01-12 21:00:00,ETHUSD,SHORT,100,ARCA,1250.7,125.07000000000001
2018-01-13 06:00:00,ETHUSD,LONG,100,ARCA,1308.0,130.8
2018-01-16 11:00:00,ETHUSD,SHORT,100,ARCA,1129.8,112.98
2018-01-20 14:00:00,ETHUSD,LONG,100,ARCA,1122.0,112.2
2018-01-22 20:00:00,ETHUSD,SHORT,100,ARCA,955.2,95.52000000000001
2018-01-25 18:00:00,ETHUSD,LONG,100,ARCA,1064.9,106.49000000000001
2018-01-31 10:00:00,ETHUSD,SHORT,100,ARCA,1100.0,110.0
2018-02-08 16:00:00,ETHUSD,LONG,100,ARCA,806.99,80.69900000000001
2018-02-12 10:00:00,ETHUSD,SHORT,100,ARCA,870.28,87.028
2018-02-12 13:00:00,ETHUSD,LONG,100,ARCA,855.72,85.572
2018-02-12 14:00:00,ETHUSD,SHORT,100,ARCA,841.05,84.105
2018-02-12 15:00:00,ETHUSD,LONG,100,ARCA,855.74,85.57400000000001
2018-02-19 19:00:00,ETHUSD,SHORT,100,ARCA,942.17,94.217
2018-02-26 13:00:00,ETHUSD,LONG,100,ARCA,868.23,86.82300000000001
2018-03-02 17:00:00,ETHUSD,SHORT,100,ARCA,856.21,85.62100000000001
2018-03-13 02:00:00,ETHUSD,LONG,100,ARCA,695.68,69.568
2018-03-13 22:00:00,ETHUSD,SHORT,100,ARCA,688.16,68.816
2018-03-21 14:00:00,ETHUSD,LONG,100,ARCA,575.01,57.501000000000005
2018-03-23 12:00:00,ETHUSD,SHORT,100,ARCA,507.57,50.757000000000005
2018-04-03 18:00:00,ETHUSD,LONG,100,ARCA,411.75,41.175000000000004
2018-04-05 14:00:00,ETHUSD,SHORT,100,ARCA,379.95,37.995
2018-04-08 13:00:00,ETHUSD,LONG,100,ARCA,400.75,40.075
2018-04-18 00:00:00,ETHUSD,SHORT,100,ARCA,504.38,50.438
2018-04-18 15:00:00,ETHUSD,LONG,100,ARCA,509.65,50.965
2018-04-26 16:00:00,ETHUSD,SHORT,100,ARCA,636.42,63.641999999999996
2018-04-28 05:00:00,ETHUSD,LONG,100,ARCA,667.13,66.71300000000001
2018-05-01 16:00:00,ETHUSD,SHORT,100,ARCA,656.65,65.665
2018-05-03 07:00:00,ETHUSD,LONG,100,ARCA,722.69,72.269
2018-05-07 19:00:00,ETHUSD,SHORT,100,ARCA,756.55,75.655
2018-05-14 20:00:00,ETHUSD,LONG,100,ARCA,736.6,73.66000000000001
2018-05-17 06:00:00,ETHUSD,SHORT,100,ARCA,707.41,70.741
2018-05-20 10:00:00,ETHUSD,LONG,100,ARCA,713.25,71.325
2018-05-22 21:00:00,ETHUSD,SHORT,100,ARCA,648.79,64.879
2018-05-31 06:00:00,ETHUSD,LONG,100,ARCA,574.07,57.40700000000001
