MACDStrategy_26_72,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
Start date,2017-01-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-07-03 01:00:00,ETHUSD,LONG,100,ARCA,270.9,27.09
2017-07-05 06:00:00,ETHUSD,SHORT,100,ARCA,262.73,26.273000000000003
2017-07-13 03:00:00,ETHUSD,LONG,100,ARCA,223.53,22.353
2017-07-14 08:00:00,ETHUSD,SHORT,100,ARCA,200.0,20.0
2017-07-17 23:00:00,ETHUSD,LONG,100,ARCA,190.15,19.015
2017-07-24 23:00:00,ETHUSD,SHORT,100,ARCA,226.59,22.659000000000002
2017-07-28 05:00:00,ETHUSD,LONG,100,ARCA,202.69,20.269000000000002
2017-07-28 12:00:00,ETHUSD,SHORT,100,ARCA,191.09,19.109
2017-07-30 13:00:00,ETHUSD,LONG,100,ARCA,198.99,19.899
2017-08-13 12:00:00,ETHUSD,SHORT,100,ARCA,289.11,28.911
2017-08-17 00:00:00,ETHUSD,LONG,100,ARCA,305.8,30.580000000000002
2017-08-19 00:00:00,ETHUSD,SHORT,100,ARCA,295.6,29.560000000000002
2017-08-21 02:00:00,ETHUSD,LONG,100,ARCA,298.1,29.810000000000002
2017-09-02 09:00:00,ETHUSD,SHORT,100,ARCA,353.23,35.323
2017-09-06 11:00:00,ETHUSD,LONG,100,ARCA,331.21,33.121
2017-09-08 17:00:00,ETHUSD,SHORT,100,ARCA,303.57,30.357
2017-09-11 15:00:00,ETHUSD,LONG,100,ARCA,299.11,29.911
2017-09-13 08:00:00,ETHUSD,SHORT,100,ARCA,276.75,27.675
2017-09-16 12:00:00,ETHUSD,LONG,100,ARCA,245.62,24.562
2017-09-20 20:00:00,ETHUSD,SHORT,100,ARCA,288.59,28.858999999999998
2017-09-23 19:00:00,ETHUSD,LONG,100,ARCA,282.64,28.264
2017-09-29 10:00:00,ETHUSD,SHORT,100,ARCA,290.34,29.034
2017-09-30 20:00:00,ETHUSD,LONG,100,ARCA,304.62,30.462000000000003
2017-10-02 20:00:00,ETHUSD,SHORT,100,ARCA,297.0,29.700000000000003
2017-10-06 01:00:00,ETHUSD,LONG,100,ARCA,294.93,29.493000000000002
2017-10-09 14:00:00,ETHUSD,SHORT,100,ARCA,300.1,30.010000000000005
2017-10-12 00:00:00,ETHUSD,LONG,100,ARCA,303.4,30.34
2017-10-15 22:00:00,ETHUSD,SHORT,100,ARCA,338.0,33.800000000000004
2017-10-16 18:00:00,ETHUSD,LONG,100,ARCA,334.56,33.456
2017-10-17 05:00:00,ETHUSD,SHORT,100,ARCA,325.48,32.548
2017-10-20 20:00:00,ETHUSD,LONG,100,ARCA,304.85,30.485000000000003
2017-10-21 00:00:00,ETHUSD,SHORT,100,ARCA,301.63,30.163
2017-10-24 14:00:00,ETHUSD,LONG,100,ARCA,307.99,30.799000000000003
2017-10-26 13:00:00,ETHUSD,SHORT,100,ARCA,295.87,29.587000000000003
2017-10-27 20:00:00,ETHUSD,LONG,100,ARCA,294.48,29.448000000000004
2017-10-28 02:00:00,ETHUSD,SHORT,100,ARCA,293.62,29.362000000000002
2017-10-29 12:00:00,ETHUSD,LONG,100,ARCA,309.94,30.994
2017-11-01 05:00:00,ETHUSD,SHORT,100,ARCA,302.55,30.255000000000003
2017-11-03 21:00:00,ETHUSD,LONG,100,ARCA,306.73,30.673000000000002
2017-11-06 02:00:00,ETHUSD,SHORT,100,ARCA,294.18,29.418000000000003
2017-11-07 02:00:00,ETHUSD,LONG,100,ARCA,300.29,30.029000000000003
2017-11-07 17:00:00,ETHUSD,SHORT,100,ARCA,292.35,29.235000000000003
2017-11-08 20:00:00,ETHUSD,LONG,100,ARCA,316.69,31.669
2017-11-11 00:00:00,ETHUSD,SHORT,100,ARCA,302.28,30.227999999999998
2017-11-12 17:00:00,ETHUSD,LONG,100,ARCA,315.2,31.52
2017-11-12 23:00:00,ETHUSD,SHORT,100,ARCA,303.9,30.39
2017-11-13 00:00:00,ETHUSD,LONG,100,ARCA,314.5,31.450000000000003
2017-11-17 01:00:00,ETHUSD,SHORT,100,ARCA,329.75,32.975
2017-11-17 13:00:00,ETHUSD,LONG,100,ARCA,331.13,33.113
2017-11-29 05:00:00,ETHUSD,SHORT,100,ARCA,460.0,46.0
2017-11-29 14:00:00,ETHUSD,LONG,100,ARCA,502.29,50.229000000000006
2017-11-29 20:00:00,ETHUSD,SHORT,100,ARCA,412.18,41.218
2017-12-02 03:00:00,ETHUSD,LONG,100,ARCA,460.01,46.001000000000005
2017-12-04 18:00:00,ETHUSD,SHORT,100,ARCA,452.55,45.255
2017-12-08 22:00:00,ETHUSD,LONG,100,ARCA,445.43,44.543000000000006
2017-12-10 19:00:00,ETHUSD,SHORT,100,ARCA,445.06,44.506
2017-12-11 16:00:00,ETHUSD,LONG,100,ARCA,468.09,46.809
2017-12-15 14:00:00,ETHUSD,SHORT,100,ARCA,676.0,67.60000000000001
2017-12-16 14:00:00,ETHUSD,LONG,100,ARCA,685.43,68.54299999999999
2017-12-21 22:00:00,ETHUSD,SHORT,100,ARCA,779.37,77.93700000000001
2017-12-25 13:00:00,ETHUSD,LONG,100,ARCA,696.23,69.623
2017-12-28 07:00:00,ETHUSD,SHORT,100,ARCA,691.68,69.16799999999999
2017-12-29 20:00:00,ETHUSD,LONG,100,ARCA,728.55,72.855
2017-12-30 14:00:00,ETHUSD,SHORT,100,ARCA,671.0,67.10000000000001
2017-12-31 23:00:00,ETHUSD,LONG,100,ARCA,736.77,73.677
2018-01-11 18:00:00,ETHUSD,SHORT,100,ARCA,1222.0,122.2
2018-01-13 05:00:00,ETHUSD,LONG,100,ARCA,1310.5,131.05
2018-01-15 11:00:00,ETHUSD,SHORT,100,ARCA,1298.1,129.81
2018-01-19 00:00:00,ETHUSD,LONG,100,ARCA,1026.1,102.61
2018-01-22 01:00:00,ETHUSD,SHORT,100,ARCA,1039.0,103.9
2018-01-24 19:00:00,ETHUSD,LONG,100,ARCA,1032.0,103.2
2018-01-27 03:00:00,ETHUSD,SHORT,100,ARCA,1047.5,104.75
2018-01-27 14:00:00,ETHUSD,LONG,100,ARCA,1062.9,106.29000000000002
