,open,close,high,low,volume
2017-08-15 13:00:00,285.09,280.3,285.59,279.26,7690.1614907099865
2017-08-15 14:00:00,280.73,276.89,281.14,272.29,28023.096361729986
2017-08-15 15:00:00,276.89,278.76,283.1,275.84,14419.465523819974
2017-08-15 16:00:00,278.93,282.01,282.56,276.51,7581.306116129984
2017-08-15 17:00:00,282.0,284.97,284.97,281.49,4766.39019215
2017-08-15 18:00:00,284.97,283.0,286.58,282.9,9448.117690020013
2017-08-15 19:00:00,283.0,282.45,286.48,282.0,4781.588524779999
2017-08-15 20:00:00,282.45,282.39,283.46,277.71,5982.948345230005
2017-08-15 21:00:00,282.44,284.01,285.0,279.82,4524.668205459993
2017-08-15 22:00:00,284.11,284.69,286.75,283.7,3530.7203194300037
2017-08-15 23:00:00,284.88,286.0,286.2,283.52,1966.8688575199988
2017-08-16 00:00:00,286.2,286.29,288.96,284.69,6242.056279490008
2017-08-16 01:00:00,285.4,286.49,287.77,283.69,3853.1013596199955
2017-08-16 02:00:00,286.5,282.73,286.5,281.63,3930.96586017
2017-08-16 03:00:00,282.82,286.0,286.86,282.81,3267.9570466099967
2017-08-16 04:00:00,286.01,284.38,286.09,283.85,3232.063191190005
2017-08-16 05:00:00,284.23,283.46,284.6,281.01,5322.291478210006
2017-08-16 06:00:00,283.46,283.31,284.27,279.94,7165.195064320009
2017-08-16 07:00:00,283.32,284.73,287.0,283.21,5500.7454401599925
2017-08-16 08:00:00,284.74,287.68,287.82,284.46,6513.771830979997
2017-08-16 09:00:00,287.68,287.75,288.0,286.39,3139.4164510799997
2017-08-16 10:00:00,287.71,290.96,291.0,285.5,8828.657219140001
2017-08-16 11:00:00,290.95,295.81,297.99,290.21,12995.477514820046
2017-08-16 12:00:00,295.69,296.34,297.02,293.61,4740.286835500026
2017-08-16 13:00:00,296.34,298.75,299.0,295.06,6444.861785420002
2017-08-16 14:00:00,298.99,300.14,302.0,297.71,21114.643490019982
2017-08-16 15:00:00,300.1,300.02,302.9,295.3,14365.248524589997
2017-08-16 16:00:00,300.01,303.45,304.0,299.25,7457.065824790007
2017-08-16 17:00:00,303.55,300.27,304.0,300.07,4193.2676714200115
2017-08-16 18:00:00,300.56,301.99,302.0,298.5,2581.9534979700024
2017-08-16 19:00:00,302.0,298.39,302.0,297.7,4752.4715473400065
2017-08-16 20:00:00,298.26,300.23,301.23,297.8,5441.776627330012
2017-08-16 21:00:00,299.91,301.15,302.25,299.57,3999.786677379997
2017-08-16 22:00:00,301.1,299.89,302.21,298.96,3385.802707640004
2017-08-16 23:00:00,300.0,301.34,302.5,299.6,2259.3960547300003
2017-08-17 00:00:00,301.32,305.8,306.94,301.02,6339.968700409993
2017-08-17 01:00:00,305.79,303.37,306.09,302.27,5313.7841654800395
2017-08-17 02:00:00,303.44,301.4,304.01,299.61,3600.654315210019
2017-08-17 03:00:00,301.37,299.75,301.69,297.56,3997.3522921700173
2017-08-17 04:00:00,299.9,300.43,301.7,297.57,2106.8730144800024
2017-08-17 05:00:00,300.42,302.39,302.41,300.4,1520.0335426300007
2017-08-17 06:00:00,302.4,302.91,303.0,301.7,1941.4876708099973
2017-08-17 07:00:00,302.9,308.2,308.57,302.55,7153.408325690054
2017-08-17 08:00:00,307.75,308.34,310.12,307.65,9329.860344540051
2017-08-17 09:00:00,308.07,310.38,312.0,307.78,12432.36813599001
2017-08-17 10:00:00,310.38,307.83,310.39,307.16,3520.420609259998
2017-08-17 11:00:00,307.52,308.4,310.0,306.33,3990.474537969998
2017-08-17 12:00:00,308.41,309.0,309.84,307.28,3285.605044270014
2017-08-17 13:00:00,308.93,307.6,309.2,307.29,5544.002456340016
2017-08-17 14:00:00,307.5,306.18,307.75,305.3,5930.300267230027
2017-08-17 15:00:00,305.93,300.69,308.0,299.0,19006.609893559966
2017-08-17 16:00:00,300.7,303.49,303.55,298.21,10783.08012632001
2017-08-17 17:00:00,303.48,300.59,303.51,300.1,4554.1207852000225
2017-08-17 18:00:00,300.65,298.71,301.5,297.91,6221.503502880043
2017-08-17 19:00:00,298.72,299.77,300.0,297.01,7734.340635370035
2017-08-17 20:00:00,299.72,303.32,303.5,297.41,5453.970611390023
2017-08-17 21:00:00,303.33,302.08,304.61,300.01,3872.7363730700013
2017-08-17 22:00:00,302.14,301.77,303.67,301.0,1122.7803207999982
2017-08-17 23:00:00,301.3,299.0,302.26,298.4,2384.4223704699984
2017-08-18 00:00:00,299.22,295.19,301.66,293.0,15264.471190750086
2017-08-18 01:00:00,295.32,297.3,298.5,294.26,7388.50882324008
2017-08-18 02:00:00,297.3,300.58,300.63,296.36,4826.255347330006
2017-08-18 03:00:00,300.62,300.45,301.4,298.15,5697.915895000077
2017-08-18 04:00:00,300.28,301.21,301.56,297.99,2938.435633540004
2017-08-18 05:00:00,301.03,303.59,304.49,300.01,5258.626329160026
2017-08-18 06:00:00,303.5,303.37,304.52,301.61,3800.2397652000077
2017-08-18 07:00:00,303.34,304.98,305.0,302.7,3884.9223219700193
2017-08-18 08:00:00,304.98,302.91,305.11,301.35,3906.075266790014
2017-08-18 09:00:00,302.8,304.32,304.37,301.56,2813.5979051200043
2017-08-18 10:00:00,304.33,304.68,306.32,303.86,5052.03992004
2017-08-18 11:00:00,304.68,305.61,307.0,304.47,2626.1458536200053
2017-08-18 12:00:00,305.83,304.78,305.99,304.21,3215.187534900014
2017-08-18 13:00:00,304.7,300.44,304.92,300.28,4596.215116970019
2017-08-18 14:00:00,300.43,298.01,301.06,295.0,8092.6892646300585
2017-08-18 15:00:00,298.2,297.49,298.7,297.24,3631.5908873300086
2017-08-18 16:00:00,297.5,297.08,299.36,296.39,5944.218559230032
2017-08-18 17:00:00,297.12,296.99,297.53,291.12,10801.360496850093
2017-08-18 18:00:00,296.75,290.15,297.0,290.15,21116.30335642998
2017-08-18 19:00:00,290.15,294.59,295.2,290.0,12557.101667940042
2017-08-18 20:00:00,294.6,290.03,294.76,288.63,5115.847233890033
2017-08-18 21:00:00,290.49,287.14,290.49,286.0,13486.767285070091
2017-08-18 22:00:00,287.39,292.67,295.0,286.84,9161.183171670074
2017-08-18 23:00:00,292.68,292.0,292.99,290.3,4505.7426035300205
2017-08-19 00:00:00,292.0,295.6,297.0,291.51,5019.051529020026
2017-08-19 01:00:00,296.02,295.0,296.85,294.76,4770.279672220014
2017-08-19 02:00:00,294.99,297.39,298.51,294.64,2497.489756430006
2017-08-19 03:00:00,297.2,293.91,297.39,292.25,3858.235962690023
2017-08-19 04:00:00,293.91,294.57,296.6,293.67,3227.5016017000225
2017-08-19 05:00:00,294.52,293.43,296.2,292.48,3283.9394797100176
2017-08-19 06:00:00,293.6,289.0,293.81,289.0,6181.987222010006
2017-08-19 07:00:00,289.01,290.07,290.91,287.0,6748.054598730027
2017-08-19 08:00:00,290.01,286.73,290.31,286.0,7410.482990350001
2017-08-19 09:00:00,287.13,288.86,291.99,286.0,6904.538960419999
2017-08-19 10:00:00,288.93,285.7,291.48,285.0,8421.410466289999
2017-08-19 11:00:00,285.8,280.86,286.51,280.4,19061.82332492
2017-08-19 12:00:00,280.87,290.47,292.9,280.0,16332.344703709989
2017-08-19 13:00:00,290.45,288.05,292.82,287.28,7497.022142530011
2017-08-19 14:00:00,288.09,285.41,288.48,283.52,7011.8189759500065
2017-08-19 15:00:00,285.04,288.14,288.14,283.25,8249.97473039007
2017-08-19 16:00:00,288.24,287.82,289.45,285.92,5553.083103920047
2017-08-19 17:00:00,287.98,293.41,294.14,287.52,6795.615464390034
2017-08-19 18:00:00,293.46,292.71,295.42,292.64,6969.706406500032
2017-08-19 19:00:00,292.74,291.2,294.01,290.4,4177.010168140024
2017-08-19 20:00:00,291.2,292.5,292.59,288.83,3247.3971224600227
2017-08-19 21:00:00,292.5,292.79,295.0,290.89,3803.655748700012
2017-08-19 22:00:00,292.77,292.42,295.0,292.21,5671.210010340039
2017-08-19 23:00:00,292.42,292.78,294.71,289.43,5982.525368940005
2017-08-20 00:00:00,292.8,288.88,292.8,286.96,5942.418442320036
2017-08-20 01:00:00,288.96,289.05,290.45,287.99,3403.676491810011
2017-08-20 02:00:00,289.0,291.21,292.6,288.72,2526.8885626799965
2017-08-20 03:00:00,291.33,292.16,292.97,290.95,4333.367317410009
2017-08-20 04:00:00,292.27,290.89,292.68,290.33,1835.927184850002
2017-08-20 05:00:00,291.25,291.09,292.86,290.17,1656.5787764399997
2017-08-20 06:00:00,291.1,293.83,294.31,291.1,2811.082363610006
2017-08-20 07:00:00,293.87,294.15,295.31,293.47,3094.765074760007
2017-08-20 08:00:00,294.07,294.7,294.96,293.51,2258.384266999999
2017-08-20 09:00:00,294.7,294.53,295.48,293.38,2197.949869010002
2017-08-20 10:00:00,294.52,294.4,296.0,293.7,2460.272870770002
2017-08-20 11:00:00,294.41,295.09,295.5,293.0,1664.2105449899993
2017-08-20 12:00:00,295.24,295.66,297.28,294.03,3257.4453693100104
2017-08-20 13:00:00,295.63,292.46,296.12,291.65,2667.664618620007
2017-08-20 14:00:00,292.17,293.57,294.99,292.03,1516.749639319998
2017-08-20 15:00:00,293.57,293.4,294.19,291.06,9596.837631080032
2017-08-20 16:00:00,293.4,294.0,294.27,292.74,6768.840304070006
2017-08-20 17:00:00,294.0,296.45,296.5,293.19,5398.451677160005
2017-08-20 18:00:00,296.26,295.7,297.0,295.0,4621.389352790008
2017-08-20 19:00:00,295.7,296.08,297.0,294.44,5055.135200410018
2017-08-20 20:00:00,296.64,294.45,296.74,293.87,4432.689114590009
2017-08-20 21:00:00,294.4,296.49,296.75,294.02,1795.908893249999
2017-08-20 22:00:00,296.45,296.92,297.0,296.16,1491.626110880001
2017-08-20 23:00:00,296.8,298.37,299.0,296.28,6459.222098820003
2017-08-21 00:00:00,298.37,298.7,299.52,296.9,4303.103169140004
2017-08-21 01:00:00,298.71,296.29,299.0,294.53,2689.1455471199984
2017-08-21 02:00:00,296.28,298.1,298.11,294.67,2719.5769543199954
2017-08-21 03:00:00,298.12,298.99,299.44,297.68,5659.322215239998
2017-08-21 04:00:00,299.24,303.14,303.53,298.82,11624.868382199997
2017-08-21 05:00:00,303.41,314.67,314.85,302.57,20435.845399690006
2017-08-21 06:00:00,314.5,319.08,327.77,312.83,43640.60530555945
2017-08-21 07:00:00,318.51,316.99,324.95,312.25,26957.09605665995
2017-08-21 08:00:00,316.99,319.4,323.86,314.41,15476.35001464004
2017-08-21 09:00:00,319.3,320.32,320.87,316.0,11950.778468890026
2017-08-21 10:00:00,320.46,322.17,325.44,319.61,14397.671114560062
2017-08-21 11:00:00,322.24,330.48,333.54,322.07,15117.923946580042
2017-08-21 12:00:00,330.49,330.0,330.7,325.67,9597.88862713003
2017-08-21 13:00:00,329.88,343.26,346.99,329.39,29837.64003037984
2017-08-21 14:00:00,343.74,333.63,343.76,330.0,23471.053097389937
2017-08-21 15:00:00,333.64,332.96,338.0,328.46,14848.861428090062
2017-08-21 16:00:00,332.21,337.2,338.26,332.21,8000.4839995700195
2017-08-21 17:00:00,337.2,330.57,341.42,330.0,12316.747914850077
2017-08-21 18:00:00,330.82,327.01,331.94,325.7,10540.723608530085
2017-08-21 19:00:00,327.1,330.95,331.63,327.0,5125.315941310012
2017-08-21 20:00:00,331.36,322.58,331.36,321.01,18947.882091189967
2017-08-21 21:00:00,322.58,323.7,326.69,320.2,5561.0057835600255
2017-08-21 22:00:00,323.7,320.09,324.32,319.6,6855.830330970012
2017-08-21 23:00:00,320.0,322.24,324.14,318.0,10603.870373450074
2017-08-22 00:00:00,322.24,326.96,329.96,318.0,14031.125991170162
2017-08-22 01:00:00,326.79,315.03,326.88,315.02,15694.917388860054
2017-08-22 02:00:00,315.02,315.74,317.11,315.02,6026.808344720021
2017-08-22 03:00:00,315.91,308.48,317.79,307.56,18088.30360619002
2017-08-22 04:00:00,308.46,295.24,308.7,293.0,31818.87077218977
2017-08-22 05:00:00,294.98,306.34,306.58,291.7,20462.0999056601
2017-08-22 06:00:00,306.34,300.5,309.26,285.01,15987.945897520074
2017-08-22 07:00:00,300.0,299.56,302.0,292.67,13423.572046790163
2017-08-22 08:00:00,299.53,298.58,301.39,295.1,6767.817691300025
2017-08-22 09:00:00,298.35,308.74,310.08,298.35,11489.243159920048
2017-08-22 10:00:00,308.7,308.48,311.15,304.5,4727.783003270006
2017-08-22 11:00:00,308.33,309.21,310.42,308.15,4977.690216040004
2017-08-22 12:00:00,309.22,310.0,311.21,305.0,7808.5383610500085
2017-08-22 13:00:00,310.0,306.89,311.01,306.4,5289.585616549992
2017-08-22 14:00:00,306.45,306.9,308.61,303.59,5934.972742860005
2017-08-22 15:00:00,306.9,307.4,309.5,306.57,4160.257399129996
2017-08-22 16:00:00,307.71,315.8,327.0,307.48,18085.02627504004
2017-08-22 17:00:00,315.58,316.15,322.52,313.36,12408.54169223003
2017-08-22 18:00:00,316.06,314.56,317.08,313.74,5956.731140879999
2017-08-22 19:00:00,314.63,309.99,315.0,309.6,4669.909447519999
2017-08-22 20:00:00,309.99,314.0,314.0,308.4,5952.612630440005
2017-08-22 21:00:00,313.99,312.59,315.66,311.27,3512.658581820004
2017-08-22 22:00:00,312.74,315.73,317.0,312.44,4297.679534380007
2017-08-22 23:00:00,315.79,312.54,315.8,311.69,4124.829390700002
2017-08-23 00:00:00,312.81,312.0,314.05,311.65,2068.636033949999
2017-08-23 01:00:00,312.29,314.7,314.79,312.17,2790.92641701
2017-08-23 02:00:00,314.7,315.29,316.51,313.86,2951.781483669997
2017-08-23 03:00:00,315.23,316.48,317.73,313.49,4706.208971890003
2017-08-23 04:00:00,316.73,322.42,325.0,316.73,12081.224378370041
2017-08-23 05:00:00,322.42,319.02,322.5,317.0,5934.847970819996
2017-08-23 06:00:00,318.97,321.17,322.28,315.85,4410.389254890002
2017-08-23 07:00:00,321.01,320.0,322.0,319.32,2397.2954569299995
2017-08-23 08:00:00,320.1,322.12,322.7,319.12,3964.380161420001
2017-08-23 09:00:00,322.14,323.0,324.78,321.0,8027.59328992001
2017-08-23 10:00:00,323.0,321.31,323.11,320.51,2341.584609299999
2017-08-23 11:00:00,321.4,319.95,322.75,319.5,3329.881496029998
2017-08-23 12:00:00,320.0,318.59,321.28,316.49,5783.011404490007
2017-08-23 13:00:00,318.52,316.01,318.6,315.31,4654.699434280007
2017-08-23 14:00:00,315.92,318.49,318.5,315.51,3464.437530470003
2017-08-23 15:00:00,318.5,318.67,319.0,317.23,3547.8051732499994
2017-08-23 16:00:00,318.67,319.56,320.0,318.23,5209.460706510001
2017-08-23 17:00:00,319.56,319.43,320.97,317.93,5418.094875699994
2017-08-23 18:00:00,319.42,319.39,320.17,318.86,3006.763870329996
2017-08-23 19:00:00,319.39,318.0,320.87,317.55,5181.039091890005
2017-08-23 20:00:00,318.0,316.55,318.39,312.0,15564.83589853001
2017-08-23 21:00:00,316.33,315.46,317.8,314.61,2948.599174480001
2017-08-23 22:00:00,315.49,316.93,317.64,314.4,4038.0578142599993
2017-08-23 23:00:00,316.79,316.5,317.81,316.11,1461.6329402699912
2017-08-24 00:00:00,316.48,316.5,317.03,315.03,2247.72808373
2017-08-24 01:00:00,316.19,315.74,318.42,315.7,4157.654952589999
2017-08-24 02:00:00,315.74,315.59,317.09,315.0,3025.668627369999
2017-08-24 03:00:00,315.41,316.11,317.52,314.14,1900.232518629998
2017-08-24 04:00:00,316.24,317.62,317.63,315.86,2844.3467592400034
2017-08-24 05:00:00,317.62,318.48,318.9,316.84,1990.6763000499975
2017-08-24 06:00:00,318.3,318.65,318.88,317.5,2924.771055019999
2017-08-24 07:00:00,318.66,319.7,319.7,318.42,2789.6858991199947
2017-08-24 08:00:00,319.7,322.0,322.2,319.32,4579.880970050008
2017-08-24 09:00:00,322.0,320.0,322.22,319.51,2354.9638964600035
2017-08-24 10:00:00,320.0,320.08,320.63,318.62,1726.3534283500014
2017-08-24 11:00:00,320.34,324.4,325.1,319.72,7281.0028460300055
2017-08-24 12:00:00,324.4,324.01,329.56,323.6,11845.38863974005
2017-08-24 13:00:00,324.05,323.78,325.0,322.36,4516.272040880006
2017-08-24 14:00:00,323.61,323.65,326.7,322.0,5741.491284360011
2017-08-24 15:00:00,323.41,322.76,324.5,322.2,3032.862029089997
2017-08-24 16:00:00,322.74,321.71,324.8,319.44,9420.62330648999
2017-08-24 17:00:00,321.69,322.13,322.96,320.0,3142.07782347
2017-08-24 18:00:00,322.07,324.37,324.38,322.0,2491.9466302800024
2017-08-24 19:00:00,324.0,322.77,324.71,322.63,1778.6487779300014
2017-08-24 20:00:00,322.87,321.33,322.88,321.1,1415.8117698600006
2017-08-24 21:00:00,321.33,322.66,322.66,320.89,1611.7663840100001
2017-08-24 22:00:00,322.65,325.0,326.06,321.89,5949.684453500007
2017-08-24 23:00:00,325.0,325.65,326.06,322.79,4775.480859690005
2017-08-25 00:00:00,325.55,326.5,326.7,324.4,3421.0281668500047
2017-08-25 01:00:00,326.5,327.68,327.7,325.45,2871.7014001800026
2017-08-25 02:00:00,327.66,329.55,329.55,325.71,4407.361709060001
2017-08-25 03:00:00,329.53,327.78,330.34,325.9,3984.10141764
2017-08-25 04:00:00,327.79,330.93,330.94,327.79,4318.063488049999
2017-08-25 05:00:00,330.92,333.3,338.25,330.0,14893.48777425003
2017-08-25 06:00:00,333.3,331.53,333.8,330.0,2503.3157258900005
2017-08-25 07:00:00,331.48,332.23,334.4,331.44,3786.2287376600016
2017-08-25 08:00:00,332.21,333.33,333.97,331.32,1908.0800169599972
2017-08-25 09:00:00,333.32,331.0,333.33,330.8,4022.097704840003
2017-08-25 10:00:00,330.99,331.26,331.88,330.5,1204.9302687799993
2017-08-25 11:00:00,331.27,330.75,331.61,329.1,2372.704662220001
2017-08-25 12:00:00,330.69,332.21,332.22,329.94,2206.6481147799973
2017-08-25 13:00:00,332.24,332.95,333.11,331.02,2834.231295270006
2017-08-25 14:00:00,333.06,332.9,333.55,331.58,3202.8222775599993
2017-08-25 15:00:00,332.9,335.2,337.64,332.49,15372.024677600024
2017-08-25 16:00:00,335.2,336.9,337.3,335.0,4121.940477950005
2017-08-25 17:00:00,337.08,335.0,337.08,333.11,4748.719831960002
2017-08-25 18:00:00,335.0,335.1,335.16,333.84,1630.5533031299972
2017-08-25 19:00:00,334.77,329.08,334.77,324.04,11384.034956319994
2017-08-25 20:00:00,329.46,328.79,329.97,326.5,4797.99660768001
2017-08-25 21:00:00,328.79,330.64,332.0,328.29,2350.8505611800006
2017-08-25 22:00:00,330.02,329.89,331.61,328.63,1954.954024949998
2017-08-25 23:00:00,329.69,328.7,330.01,327.4,4019.69092326
2017-08-26 00:00:00,328.71,329.0,330.2,328.16,2943.463919830002
2017-08-26 01:00:00,329.0,326.06,329.0,324.7,5543.65563828001
2017-08-26 02:00:00,326.06,326.11,327.95,324.55,5509.198063120008
2017-08-26 03:00:00,326.11,324.78,326.61,324.55,2310.4866786400016
2017-08-26 04:00:00,324.78,325.0,328.0,324.7,3733.6051329199977
2017-08-26 05:00:00,325.0,325.78,327.0,324.5,2378.33514804
2017-08-26 06:00:00,325.87,327.5,327.88,324.9,3443.8197962500058
2017-08-26 07:00:00,327.34,329.26,329.99,326.2,6079.317430360008
2017-08-26 08:00:00,329.39,329.62,330.0,329.0,3264.95239219
2017-08-26 09:00:00,329.78,328.5,329.94,328.0,2753.1051314499978
2017-08-26 10:00:00,328.55,329.69,330.35,328.47,4482.259395290003
2017-08-26 11:00:00,329.52,329.15,329.89,328.0,3060.554633500002
2017-08-26 12:00:00,329.14,326.35,329.72,325.18,4442.20680623
2017-08-26 13:00:00,326.35,331.6,331.6,326.0,6271.608416010006
2017-08-26 14:00:00,331.59,330.58,334.6,329.98,8268.587636490003
2017-08-26 15:00:00,330.42,328.82,330.65,328.0,4507.546003920019
2017-08-26 16:00:00,328.85,329.5,329.73,327.41,3439.6901071200004
2017-08-26 17:00:00,329.9,329.7,330.0,328.24,1175.1407840300005
2017-08-26 18:00:00,329.75,330.0,330.0,328.62,1963.7422291899993
2017-08-26 19:00:00,330.04,332.75,333.56,330.04,6457.24203936
2017-08-26 20:00:00,332.75,332.19,333.29,331.59,3795.3285856100047
2017-08-26 21:00:00,332.18,331.41,332.28,330.92,1196.0045036500003
2017-08-26 22:00:00,331.6,332.01,332.51,330.46,2004.5165343599983
2017-08-26 23:00:00,332.14,332.63,332.85,331.8,1312.6396730399995
2017-08-27 00:00:00,332.62,335.99,337.03,332.61,6508.322809870002
2017-08-27 01:00:00,335.74,335.5,336.0,334.22,3361.72611774
2017-08-27 02:00:00,335.69,334.02,335.69,333.31,1918.8431593599998
2017-08-27 03:00:00,334.22,332.67,335.0,332.43,2276.8426683400007
2017-08-27 04:00:00,332.8,334.52,335.33,332.5,2257.68328225
2017-08-27 05:00:00,334.62,334.37,334.72,332.46,1340.8510689500001
