ADXStrategy_21,tickers,['BTCUSDT'],initial equity,1.0,frequency,60 min
Start date,2017-04-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-10-27 23:00:00,BTCUSDT,LONG,0.00017317202968366202,Binance,5768.83,0.001
2017-10-28 11:00:00,BTCUSDT,SHORT,0.00017317202968366202,Binance,5680.28,0.0009836656167715116
2017-10-29 08:00:00,BTCUSDT,LONG,0.00017013026563764418,Binance,5770.28,0.00098268195115474
2017-10-30 17:00:00,BTCUSDT,SHORT,0.00017013026563764418,Binance,6098.95,0.00103761598361071
2017-10-31 00:00:00,BTCUSDT,LONG,0.00016794820969397064,Binance,6165.84,0.0010365783676270991
2017-10-31 01:00:00,BTCUSDT,SHORT,0.00016794820969397064,Binance,6146.06,0.0010322197736717254
2017-10-31 02:00:00,BTCUSDT,LONG,0.00016796420237171126,Binance,6133.19,0.0010311875538980538
2017-10-31 07:00:00,BTCUSDT,SHORT,0.00016796420237171126,Binance,6117.94,0.001027594912257987
2017-10-31 10:00:00,BTCUSDT,LONG,0.00016620651737496247,Binance,6170.28,0.001026567317345729
2017-11-03 02:00:00,BTCUSDT,SHORT,0.00016620651737496247,Binance,7025.02,0.001167604108689459
2017-11-03 03:00:00,BTCUSDT,LONG,0.00016246562425686607,Binance,7172.41,0.0011664365045807694
2017-11-03 21:00:00,BTCUSDT,SHORT,0.00016246562425686607,Binance,7084.99,0.0011510673232036535
2017-11-04 18:00:00,BTCUSDT,LONG,0.0001569421531575929,Binance,7319.68,0.0011499162558804498
2017-11-05 16:00:00,BTCUSDT,SHORT,0.0001569421531575929,Binance,7500.0,0.0011770661486819468
2017-11-05 19:00:00,BTCUSDT,LONG,0.00015587999398232374,Binance,7536.01,0.0011758890825332648
2017-11-05 20:00:00,BTCUSDT,SHORT,0.00015587999398232374,Binance,7521.92,0.0011725168443355205
2017-11-08 03:00:00,BTCUSDT,LONG,0.0001596043737632413,Binance,7331.71,0.001171344327491185
2017-11-08 18:00:00,BTCUSDT,SHORT,0.0001596043737632413,Binance,7070.0,0.001128402922506116
2017-11-09 17:00:00,BTCUSDT,LONG,0.00015708633807423188,Binance,7168.97,0.0011272745195836098
2017-11-09 18:00:00,BTCUSDT,SHORT,0.00015708633807423188,Binance,7173.99,0.0011269358184811586
2017-11-10 09:00:00,BTCUSDT,LONG,0.00015930377716965815,Binance,7059.99,0.0011258088826626776
2017-11-10 11:00:00,BTCUSDT,SHORT,0.00015930377716965815,Binance,6831.2,0.0010882359626013687
2017-11-13 00:00:00,BTCUSDT,LONG,0.00018052658611221754,Binance,6016.07,0.0010871477266387673
2017-11-13 04:00:00,BTCUSDT,SHORT,0.00018052658611221754,Binance,6060.18,0.0010940236066255386
2017-11-13 06:00:00,BTCUSDT,LONG,0.00017374894826947438,Binance,6283.99,0.0010929295830189132
2017-11-13 07:00:00,BTCUSDT,SHORT,0.00017374894826947438,Binance,6196.66,0.0010766631577835211
2017-11-13 10:00:00,BTCUSDT,LONG,0.00016794612463853453,Binance,6397.95,0.0010755864946257376
2017-11-14 10:00:00,BTCUSDT,SHORT,0.00016794612463853453,Binance,6531.95,0.0010970156888326756
2017-11-14 11:00:00,BTCUSDT,LONG,0.00017079918166469567,Binance,6410.0,0.0010959186731438432
2017-11-14 12:00:00,BTCUSDT,SHORT,0.00017079918166469567,Binance,6428.46,0.0010979757073642296
2017-11-14 14:00:00,BTCUSDT,LONG,0.00016954888098958496,Binance,6462.92,0.0010968777316568655
2017-11-14 21:00:00,BTCUSDT,SHORT,0.00016954888098958496,Binance,6575.32,0.0011148381481484377
2017-11-15 01:00:00,BTCUSDT,LONG,0.00016507560633387077,Binance,6740.0,0.0011137233100002892
2017-11-17 07:00:00,BTCUSDT,SHORT,0.00016507560633387077,Binance,7498.0,0.001237736896291363
2017-11-17 08:00:00,BTCUSDT,LONG,0.00016041122253274766,Binance,7700.6,0.0012364991593950719
2017-11-17 15:00:00,BTCUSDT,SHORT,0.00016041122253274766,Binance,7928.96,0.001271894167013255
2017-11-18 21:00:00,BTCUSDT,LONG,0.00016249968322919873,Binance,7811.41,0.0012706222728462416
2017-11-19 05:00:00,BTCUSDT,SHORT,0.00016249968322919873,Binance,7750.04,0.0012593790450136193
2017-11-19 10:00:00,BTCUSDT,LONG,0.0001617588673190034,Binance,7769.97,0.0012581196659686056
2017-11-19 15:00:00,BTCUSDT,SHORT,0.0001617588673190034,Binance,7750.02,0.0012536344568996227
2017-11-19 17:00:00,BTCUSDT,LONG,0.00015749350977093155,Binance,7944.0,0.001252380822442723
2017-11-21 03:00:00,BTCUSDT,SHORT,0.00015749350977093155,Binance,7894.41,0.00124331833847074
2017-11-22 00:00:00,BTCUSDT,LONG,0.0001514134161210661,Binance,8195.0,0.001242075020132269
2017-11-22 02:00:00,BTCUSDT,SHORT,0.0001514134161210661,Binance,8174.29,0.0012376971732642695
2017-11-24 07:00:00,BTCUSDT,LONG,0.0001491817039169026,Binance,8279.99,0.0012364594760910052
2017-11-24 09:00:00,BTCUSDT,SHORT,0.0001491817039169026,Binance,8149.17,0.0012157070661085053
2017-11-24 20:00:00,BTCUSDT,LONG,0.00014814957466272274,Binance,8189.54,0.0012144913590423968
2017-11-25 02:00:00,BTCUSDT,SHORT,0.00014814957466272274,Binance,8130.25,0.0012044930794016017
2017-11-25 06:00:00,BTCUSDT,LONG,0.00014623908731580023,Binance,8220.0,0.0012032885863222
2017-11-27 14:00:00,BTCUSDT,SHORT,0.00014623908731580023,Binance,9599.96,0.0014038893886681894
2017-11-27 16:00:00,BTCUSDT,LONG,0.00014749810388054328,Binance,9498.99,0.0014024854992795213
2017-11-27 17:00:00,BTCUSDT,SHORT,0.00014749810388054328,Binance,9479.0,0.0013981345266836699
2017-11-27 18:00:00,BTCUSDT,LONG,0.00014757440971541774,Binance,9455.16,0.0013967363921569861
2017-11-27 21:00:00,BTCUSDT,SHORT,0.00014757440971541774,Binance,9620.01,0.001419667297206416
2017-11-28 05:00:00,BTCUSDT,LONG,0.00014369466351717042,Binance,9860.0,0.0014182476299092095
2017-11-29 19:00:00,BTCUSDT,SHORT,0.00014369466351717042,Binance,9306.0,0.0013372225386907878
2017-12-01 07:00:00,BTCUSDT,LONG,0.00013988987744611585,Binance,9540.0,0.001335885316152097
2017-12-02 16:00:00,BTCUSDT,SHORT,0.00013988987744611585,Binance,10808.32,0.0015119745601984028
2017-12-03 08:00:00,BTCUSDT,LONG,0.00013569518091939022,Binance,11120.16,0.0015104625856382046
2017-12-03 21:00:00,BTCUSDT,SHORT,0.00013569518091939022,Binance,10899.98,0.001479074758117735
2017-12-04 07:00:00,BTCUSDT,LONG,0.00012787672211962597,Binance,11543.29,0.001477595683359617
2017-12-04 08:00:00,BTCUSDT,SHORT,0.00012787672211962597,Binance,11496.34,0.0014701142755727409
2017-12-04 20:00:00,BTCUSDT,LONG,0.00012977859052153528,Binance,11305.22,0.0014686441612971682
2017-12-04 22:00:00,BTCUSDT,SHORT,0.00012977859052153528,Binance,11416.98,0.0014816795724125577
2017-12-04 23:00:00,BTCUSDT,LONG,0.00012770685680519087,Binance,11579.0,0.001480197892840145
2017-12-05 01:00:00,BTCUSDT,SHORT,0.00012770685680519087,Binance,11501.69,0.001468844677847696
2017-12-05 07:00:00,BTCUSDT,LONG,0.00012444044629343618,Binance,11780.0,0.001467375833169848
2017-12-05 23:00:00,BTCUSDT,SHORT,0.00012444044629343618,Binance,11699.99,0.0014559519772287405
2017-12-06 00:00:00,BTCUSDT,LONG,0.00012298069683342307,Binance,11815.2,0.001454496025251512
2017-12-08 05:00:00,BTCUSDT,SHORT,0.00012298069683342307,Binance,15498.02,0.0019059572991383274
2017-12-08 06:00:00,BTCUSDT,LONG,0.00011978249953856135,Binance,15880.01,0.001904051341839189
2017-12-08 11:00:00,BTCUSDT,SHORT,0.00011978249953856135,Binance,14834.98,0.001776970985004567
2017-12-09 02:00:00,BTCUSDT,LONG,0.00011368032923006931,Binance,15600.05,0.0017751940140195623
2017-12-09 03:00:00,BTCUSDT,SHORT,0.00011368032923006931,Binance,15502.56,0.0017623361247089031
2017-12-09 06:00:00,BTCUSDT,LONG,0.00011590569024889155,Binance,15174.52,0.0017605737885841941
2017-12-09 11:00:00,BTCUSDT,SHORT,0.00011590569024889155,Binance,14700.01,0.0017038148057156085
2017-12-10 14:00:00,BTCUSDT,LONG,0.00011290895616991919,Binance,15060.0,0.001702110990909893
2017-12-10 21:00:00,BTCUSDT,SHORT,0.00011290895616991919,Binance,14300.05,0.0016146037186776528
2017-12-10 22:00:00,BTCUSDT,LONG,0.00011224025690430014,Binance,14356.49,0.001612989114958975
2017-12-12 03:00:00,BTCUSDT,SHORT,0.00011224025690430014,Binance,16288.0,0.0018281693044572408
2017-12-12 04:00:00,BTCUSDT,LONG,0.00011220850588421865,Binance,16260.04,0.0018263411351527835
2017-12-12 15:00:00,BTCUSDT,SHORT,0.00011220850588421865,Binance,16311.68,0.0018303092412614917
2017-12-14 08:00:00,BTCUSDT,LONG,0.00011363292794767841,Binance,16075.01,0.0018284789320202302
2017-12-14 10:00:00,BTCUSDT,SHORT,0.00011363292794767841,Binance,15933.38,0.0018105566215029802
2017-12-14 11:00:00,BTCUSDT,LONG,0.00011223910297637094,Binance,16099.0,0.0018087460648814773
2017-12-15 23:00:00,BTCUSDT,SHORT,0.00011223910297637094,Binance,17539.83,0.0019686547855580407
2017-12-16 13:00:00,BTCUSDT,LONG,0.0001078331199034967,Binance,18220.0,0.0019666861307724823
2017-12-17 17:00:00,BTCUSDT,SHORT,0.0001078331199034967,Binance,19124.55,0.0020622598932504175
2017-12-17 22:00:00,BTCUSDT,LONG,0.00010695284441394796,Binance,19243.41,0.002060197633357167
2017-12-17 23:00:00,BTCUSDT,SHORT,0.00010695284441394796,Binance,18860.02,0.002017132784703947
2017-12-20 21:00:00,BTCUSDT,LONG,0.00012365482409504443,Binance,16280.0,0.002015115651919243
2017-12-20 22:00:00,BTCUSDT,SHORT,0.00012365482409504443,Binance,16314.2,0.002017329531251374
2017-12-21 03:00:00,BTCUSDT,LONG,0.00011912273331970908,Binance,16901.03,0.002015312201720123
2017-12-21 04:00:00,BTCUSDT,SHORT,0.00011912273331970908,Binance,16900.0,0.0020131741931030834
2017-12-23 04:00:00,BTCUSDT,LONG,0.0001446990971486588,Binance,13885.02,0.002011161018909981
2017-12-23 06:00:00,BTCUSDT,SHORT,0.0001446990971486588,Binance,13492.61,0.0019523684851789653
2017-12-23 10:00:00,BTCUSDT,LONG,0.0001376520186546737,Binance,14155.01,0.0019504161166937865
2017-12-23 18:00:00,BTCUSDT,SHORT,0.0001376520186546737,Binance,14312.9,0.001970199577802479
