MACDStrategy_16_42,tickers,['BTCUSDT'],initial equity,1.0,frequency,60 min
Start date,2017-04-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-10-29 13:00:00,BTCUSDT,LONG,0.00017253886010362693,Binance,5790.0,0.0009999999999999998
2017-11-04 10:00:00,BTCUSDT,SHORT,0.00017253886010362693,Binance,7114.91,0.0012275984611398963
2017-11-04 17:00:00,BTCUSDT,LONG,0.00016840219485562115,Binance,7275.11,0.0012263708626787566
2017-11-06 06:00:00,BTCUSDT,SHORT,0.00016840219485562115,Binance,7299.0,0.0012291676202511787
2017-11-08 06:00:00,BTCUSDT,LONG,0.0001664469257960397,Binance,7369.98,0.0012279384526309276
2017-11-09 08:00:00,BTCUSDT,SHORT,0.0001664469257960397,Binance,7200.0,0.0011984178657314859
2017-11-13 12:00:00,BTCUSDT,LONG,0.00018124322485984807,Binance,6598.99,0.0011972194478657545
2017-11-18 05:00:00,BTCUSDT,SHORT,0.00018124322485984807,Binance,7658.01,0.0013879624284089652
2017-11-18 23:00:00,BTCUSDT,LONG,0.00017845897952246161,Binance,7761.94,0.0013865744659805562
2017-11-22 07:00:00,BTCUSDT,SHORT,0.00017845897952246161,Binance,8289.88,0.0014794035251636639
2017-11-22 11:00:00,BTCUSDT,LONG,0.00017852994279540576,Binance,8270.02,0.0014779241216385003
2017-11-23 00:00:00,BTCUSDT,SHORT,0.00017852994279540576,Binance,8208.0,0.0014653737704646906
2017-11-24 17:00:00,BTCUSDT,LONG,0.0001799710175113871,Binance,8126.0,0.001463908396694226
2017-11-30 05:00:00,BTCUSDT,SHORT,0.0001799710175113871,Binance,10284.49,0.0018509101298856856
2017-12-01 12:00:00,BTCUSDT,LONG,0.00018252307320605708,Binance,10120.42,0.0018490592197558
2017-12-04 19:00:00,BTCUSDT,SHORT,0.00018252307320605708,Binance,11149.25,0.002034995373942632
2017-12-05 06:00:00,BTCUSDT,LONG,0.00017507994984397593,Binance,11600.0,0.0020329603785686893
2017-12-08 22:00:00,BTCUSDT,SHORT,0.00017507994984397593,Binance,15797.99,0.0027659112968356336
2017-12-10 21:00:00,BTCUSDT,LONG,0.0001930330481469127,Binance,14300.05,0.002763145385538798
2017-12-12 23:00:00,BTCUSDT,SHORT,0.0001930330481469127,Binance,16349.99,0.0031560884068715413
2017-12-14 15:00:00,BTCUSDT,LONG,0.00019594833731765914,Binance,16074.54,0.0031529323184646698
2017-12-18 03:00:00,BTCUSDT,SHORT,0.00019594833731765914,Binance,18570.03,0.0036387665024390494
2017-12-23 11:00:00,BTCUSDT,LONG,0.0002480021230773684,Binance,14642.99,0.003635127735936611
2017-12-24 08:00:00,BTCUSDT,SHORT,0.0002480021230773684,Binance,13580.01,0.0033678713114118934
2017-12-25 11:00:00,BTCUSDT,LONG,0.00024356079251162176,Binance,13800.0,0.003364503440100481
2017-12-27 21:00:00,BTCUSDT,SHORT,0.00024356079251162176,Binance,15184.1,0.003698251429575716
2017-12-29 10:00:00,BTCUSDT,LONG,0.0002655160261690414,Binance,13900.7,0.0036945531781461404
2017-12-30 05:00:00,BTCUSDT,SHORT,0.0002655160261690414,Binance,13399.0,0.003557649234638986
2017-12-31 17:00:00,BTCUSDT,LONG,0.00025797719055372,Binance,13762.99,0.003554091585404347
2018-01-01 22:00:00,BTCUSDT,SHORT,0.00025797719055372,Binance,13452.0,0.0034703091673286414
2018-01-02 13:00:00,BTCUSDT,LONG,0.000249792788687986,Binance,13864.98,0.003466838858161313
2018-01-04 11:00:00,BTCUSDT,SHORT,0.000249792788687986,Binance,14539.97,0.0036319796537396557
2018-01-05 04:00:00,BTCUSDT,LONG,0.00024458212532426206,Binance,14820.05,0.0036283476740859156
2018-01-07 15:00:00,BTCUSDT,SHORT,0.00024458212532426206,Binance,16439.65,0.004020844536587006
2018-01-12 15:00:00,BTCUSDT,LONG,0.00029919994783383626,Binance,13411.79,0.004016823692050418
2018-01-14 09:00:00,BTCUSDT,SHORT,0.00029919994783383626,Binance,13411.06,0.0040125884523964485
2018-01-15 14:00:00,BTCUSDT,LONG,0.00028526460086280377,Binance,14038.08,0.004008575863944052
2018-01-16 06:00:00,BTCUSDT,SHORT,0.00028526460086280377,Binance,13032.24,0.0037176367419482657
2018-01-18 06:00:00,BTCUSDT,LONG,0.0003366792364883041,Binance,11020.0,0.0037139191052063176
2018-01-21 12:00:00,BTCUSDT,SHORT,0.0003366792364883041,Binance,11930.01,0.004016586658097832
2018-01-24 01:00:00,BTCUSDT,LONG,0.0003794595442734279,Binance,10563.86,0.004012570071439734
2018-01-25 23:00:00,BTCUSDT,SHORT,0.0003794595442734279,Binance,11175.27,0.004240562861332511
2018-01-27 10:00:00,BTCUSDT,LONG,0.0003762857629743672,Binance,11247.0,0.004236322298471179
2018-01-29 08:00:00,BTCUSDT,SHORT,0.0003762857629743672,Binance,11426.0,0.004299441127745119
2018-02-03 14:00:00,BTCUSDT,LONG,0.00045901225341578485,Binance,9348.0,0.004295141686617374
2018-02-04 15:00:00,BTCUSDT,SHORT,0.00045901225341578485,Binance,8419.96,0.0038648648132707714
2018-02-06 23:00:00,BTCUSDT,LONG,0.0005040601646740707,Binance,7652.14,0.003860999948457501
2018-02-10 22:00:00,BTCUSDT,SHORT,0.0005040601646740707,Binance,8539.99,0.004304668765714917
2018-02-12 02:00:00,BTCUSDT,LONG,0.0005043512248006871,Binance,8518.0,0.004300364096949201
2018-02-13 16:00:00,BTCUSDT,SHORT,0.0005043512248006871,Binance,8542.98,0.004308662426447773
2018-02-14 08:00:00,BTCUSDT,LONG,0.0004857106045510904,Binance,8853.11,0.004304353764021325
2018-02-18 16:00:00,BTCUSDT,SHORT,0.0004857106045510904,Binance,10569.23,0.005133587092939521
2018-02-19 15:00:00,BTCUSDT,LONG,0.00045859810649763867,Binance,11171.71,0.0051284535058465815
2018-02-21 07:00:00,BTCUSDT,SHORT,0.00045859810649763867,Binance,11125.0,0.00510190393478623
2018-02-23 21:00:00,BTCUSDT,LONG,0.0005156157193742371,Binance,9875.0,0.005096802030851444
2018-02-24 17:00:00,BTCUSDT,SHORT,0.0005156157193742371,Binance,9632.03,0.004966426077484234
2018-02-26 10:00:00,BTCUSDT,LONG,0.0005115593138358286,Binance,9689.0,0.004961459651406749
2018-02-28 19:00:00,BTCUSDT,SHORT,0.0005115593138358286,Binance,10560.02,0.005402076585292627
2018-03-01 17:00:00,BTCUSDT,LONG,0.0004968919662855876,Binance,10850.0,0.005396674508707333
2018-03-04 11:00:00,BTCUSDT,SHORT,0.0004968919662855876,Binance,11159.68,0.005545155338317946
2018-03-05 03:00:00,BTCUSDT,LONG,0.00047839351841209344,Binance,11568.03,0.005539610182979629
2018-03-06 07:00:00,BTCUSDT,SHORT,0.00047839351841209344,Binance,11270.0,0.0053914949525042935
2018-03-10 07:00:00,BTCUSDT,LONG,0.0005768703012613589,Binance,9327.43,0.005386103457551789
2018-03-11 02:00:00,BTCUSDT,SHORT,0.0005768703012613589,Binance,8708.44,0.0050236404063164685
2018-03-11 20:00:00,BTCUSDT,LONG,0.0005230670995455651,Binance,9585.0,0.005018616765910152
2018-03-13 01:00:00,BTCUSDT,SHORT,0.0005230670995455651,Binance,9088.0,0.004753633800670096
2018-03-14 07:00:00,BTCUSDT,LONG,0.0005224860226414503,Binance,9079.92,0.004748880166869427
2018-03-14 10:00:00,BTCUSDT,SHORT,0.0005224860226414503,Binance,8735.03,0.004563931082353748
2018-03-16 08:00:00,BTCUSDT,LONG,0.0005561385123088381,Binance,8190.06,0.004559367151271395
2018-03-17 12:00:00,BTCUSDT,SHORT,0.0005561385123088381,Binance,8034.07,0.004468055737585066
2018-03-19 04:00:00,BTCUSDT,LONG,0.00054586792226656,Binance,8168.87,0.004463587681847481
2018-03-22 07:00:00,BTCUSDT,SHORT,0.00054586792226656,Binance,8955.09,0.004888296372010049
2018-03-24 01:00:00,BTCUSDT,LONG,0.0005532467906589145,Binance,8817.99,0.004883408075638039
2018-03-25 05:00:00,BTCUSDT,SHORT,0.0005532467906589145,Binance,8521.0,0.00471421590320461
2018-03-28 18:00:00,BTCUSDT,LONG,0.0005921925542328979,Binance,7944.7,0.0047095016873014055
2018-03-29 02:00:00,BTCUSDT,SHORT,0.0005921925542328979,Binance,7910.01,0.004684249025907765
2018-03-31 12:00:00,BTCUSDT,LONG,0.0006520063057329115,Binance,7170.0,0.004679564776881858
